Time(s),h(m),V(V),Encoder,ADC
0,0,-8,0,0.00422914
0.005,0,-8,0,0.00422914
0.01,0,-8,0,0.00422914
0.015,-0.000238,-8,-1,0.00422914
0.02,-0.000476,-8,-2,0.00422914
0.025,-0.000952,-8,-4,0.00422914
0.03,-0.001428,-8,-6,0.00422914
0.035,-0.001904,-8,-8,0.00422914
0.04,-0.00238,-8,-10,0.00422914
0.045,-0.003094,-8,-13,0.00422914
0.05,-0.003808,-8,-16,0.00422914
0.055,-0.00476,-8,-20,0.00422914
0.06,-0.005474,-8,-23,0.00422914
0.065,-0.006426,-8,-27,0.00422914
0.07,-0.007378,-8,-31,0.00422914
0.075,-0.008568,-8,-36,0.00422914
0.08,-0.00952,-8,-40,0.00422914
0.085,-0.01071,-8,-45,0.00422914
0.09,-0.0119,-8,-50,0.00422914
0.095,-0.01309,-8,-55,0.00422914
0.1,-0.014518,-8,-61,0.00422914
0.105,-0.015708,-8,-66,-3.9085
0.11,-0.017136,-8,-72,-3.9085
0.115,-0.018564,-8,-78,-3.9085
0.12,-0.02023,-8,-85,-3.9085
0.125,-0.021658,-8,-91,-3.9085
0.13,-0.023324,-8,-98,-3.9085
0.135,-0.02499,-8,-105,-3.9085
0.14,-0.026656,-8,-112,-3.9085
0.145,-0.028322,-8,-119,-3.9085
0.15,-0.029988,-8,-126,-3.9085
0.155,-0.031654,-8,-133,-3.9085
0.16,-0.033558,-8,-141,-3.9085
0.165,-0.035462,-8,-149,-3.9085
0.17,-0.037128,-8,-156,-3.9085
0.175,-0.039032,-8,-164,-3.9085
0.18,-0.041174,-8,-173,-3.9085
0.185,-0.043078,-8,-181,-3.9085
0.19,-0.044982,-8,-189,-3.9085
0.195,-0.047124,-8,-198,-3.9085
0.2,-0.049028,-8,-206,-3.9085
0.205,-0.05117,-8,-215,-3.9085
0.21,-0.053312,-8,-224,-2.64706
0.215,-0.055454,-8,-233,-2.64706
0.22,-0.057596,-8,-242,-2.64706
0.225,-0.059738,-8,-251,-2.64706
0.23,-0.06188,-8,-260,-2.64706
0.235,-0.06426,-8,-270,-2.64706
0.24,-0.066402,-8,-279,-2.64706
0.245,-0.068782,-8,-289,-2.64706
0.25,-0.070924,-8,-298,-2.64706
0.255,-0.073304,-8,-308,-2.64706
0.26,-0.075684,-8,-318,-2.64706
0.265,-0.078064,-8,-328,-2.64706
0.27,-0.080444,-8,-338,-2.64706
0.275,-0.082824,-8,-348,-2.64706
0.28,-0.085204,-8,-358,-2.64706
0.285,-0.087584,-8,-368,-2.64706
0.29,-0.089964,-8,-378,-2.64706
0.295,-0.092582,-8,-389,-2.64706
0.3,-0.094962,-8,-399,-2.64706
0.305,-0.09758,-8,-410,-2.64706
0.31,-0.09996,-8,-420,-2.64706
0.315,-0.10258,-8,-431,-2.64706
0.32,-0.1052,-8,-442,-1.72876
0.325,-0.10781,-8,-453,-1.72876
0.33,-0.11043,-8,-464,-1.72876
0.335,-0.11281,-8,-474,-1.72876
0.34,-0.11543,-8,-485,-1.72876
0.345,-0.11805,-8,-496,-1.72876
0.35,-0.12067,-8,-507,-1.72876
0.355,-0.12328,-8,-518,-1.72876
0.36,-0.12614,-8,-530,-1.72876
0.365,-0.12876,-8,-541,-1.72876
0.37,-0.13138,-8,-552,-1.72876
0.375,-0.13399,-8,-563,-1.72876
0.38,-0.13685,-8,-575,-1.72876
0.385,-0.13947,-8,-586,-1.72876
0.39,-0.14232,-8,-598,-1.72876
0.395,-0.14494,-8,-609,-1.72876
0.4,-0.14756,-8,-620,-1.72876
0.405,-0.15042,-8,-632,-1.72876
0.41,-0.15327,-8,-644,-1.72876
0.415,-0.15589,-8,-655,-1.72876
0.42,-0.15875,-8,-667,-1.72876
0.425,-0.1616,-8,-679,-1.41503
0.43,-0.16446,-8,-691,-1.41503
0.435,-0.16708,-8,-702,-1.41503
0.44,-0.16993,-8,-714,-1.41503
0.445,-0.17279,-8,-726,-1.41503
0.45,-0.17564,-8,-738,-1.41503
0.455,-0.1785,-8,-750,-1.41503
0.46,-0.18136,-8,-762,-1.41503
0.465,-0.18421,-8,-774,-1.41503
0.47,-0.18707,-8,-786,-1.41503
0.475,-0.18992,-8,-798,-1.41503
0.48,-0.19278,-8,-810,-1.41503
0.485,-0.19564,-8,-822,-1.41503
0.49,-0.19849,-8,-834,-1.41503
0.495,-0.20135,-8,-846,-1.41503
0.5,-0.2042,-8,-858,-1.41503
0.505,-0.20706,-8,-870,-1.41503
0.51,-0.20992,-8,-882,-1.41503
0.515,-0.21277,-8,-894,-1.41503
0.52,-0.21587,-8,-907,-1.41503
0.525,-0.21872,-8,-919,-1.41503
0.53,-0.22158,-8,-931,-1.18627
0.535,-0.22443,-8,-943,-1.18627
0.54,-0.22753,-8,-956,-1.18627
0.545,-0.23038,-8,-968,-1.18627
0.55,-0.23324,-8,-980,-1.18627
0.555,-0.2361,-8,-992,-1.18627
0.56,-0.23919,-8,-1005,-1.18627
0.565,-0.24205,-8,-1017,-1.18627
0.57,-0.24514,-8,-1030,-1.18627
0.575,-0.248,-8,-1042,-1.18627
0.58,-0.25085,-8,-1054,-1.18627
0.585,-0.25395,-8,-1067,-1.18627
0.59,-0.2568,-8,-1079,-1.18627
0.595,-0.2599,-8,-1092,-1.18627
0.6,-0.26275,-8,-1104,-1.18627
0.605,-0.26561,-8,-1116,-1.18627
0.61,-0.2687,-8,-1129,-1.18627
0.615,-0.27156,-8,-1141,-1.18627
0.62,-0.27465,-8,-1154,-1.18627
0.625,-0.27751,-8,-1166,-1.18627
0.63,-0.2806,-8,-1179,-1.18627
0.635,-0.28346,-8,-1191,-1.21895
0.64,-0.28655,-8,-1204,-1.21895
0.645,-0.28941,-8,-1216,-1.21895
0.65,-0.2925,-8,-1229,-1.21895
0.655,-0.2956,-8,-1242,-1.21895
0.66,-0.29845,-8,-1254,-1.21895
0.665,-0.30155,-8,-1267,-1.21895
0.67,-0.3044,-8,-1279,-1.21895
0.675,-0.3075,-8,-1292,-1.21895
0.68,-0.31035,-8,-1304,-1.21895
0.685,-0.31345,-8,-1317,-1.21895
0.69,-0.31654,-8,-1330,-1.21895
0.695,-0.3194,-8,-1342,-1.21895
0.7,-0.32249,-8,-1355,-1.21895
0.705,-0.32535,-8,-1367,-1.21895
0.71,-0.32844,-8,-1380,-1.21895
0.715,-0.3313,-8,-1392,-1.21895
0.72,-0.33439,-8,-1405,-1.21895
0.725,-0.33748,-8,-1418,-1.21895
0.73,-0.34034,-8,-1430,-1.21895
