Time(s),h(m),V(V),Encoder,ADC
1.8,-0.92796,8,-3899,1.18627
1.805,-0.93082,8,-3911,1.18301
1.81,-0.93367,8,-3923,1.18301
1.815,-0.93653,8,-3935,1.18301
1.82,-0.93962,8,-3948,1.18301
1.825,-0.94248,8,-3960,1.18301
1.83,-0.94533,8,-3972,1.18301
1.835,-0.94819,8,-3984,1.18301
1.84,-0.95105,8,-3996,1.18301
1.845,-0.9539,8,-4008,1.18301
1.85,-0.95676,8,-4020,1.18301
1.855,-0.95985,8,-4033,1.18301
1.86,-0.96271,8,-4045,1.18301
1.865,-0.96556,8,-4057,1.18301
1.87,-0.96842,8,-4069,1.18301
1.875,-0.97128,8,-4081,1.18301
1.88,-0.97413,8,-4093,1.18301
1.885,-0.97699,8,-4105,1.18301
1.89,-0.97984,8,-4117,1.18301
1.895,-0.9827,8,-4129,1.18301
1.9,-0.98556,8,-4141,1.18301
1.905,-0.98865,8,-4154,1.18301
1.91,-0.99151,8,-4166,1.18301
1.915,-0.99436,8,-4178,1.16013
1.92,-0.99722,8,-4190,1.16013
1.925,-1.0001,8,-4202,1.16013
