Time(s),h(m),V(V),Encoder,ADC
0,0,-8,0,0.00545944
0.005,-0.000238,-8,-1,0.00545944
0.01,-0.000238,-8,-1,0.00545944
0.015,-0.000714,-8,-3,0.00545944
0.02,-0.000952,-8,-4,0.00545944
0.025,-0.001428,-8,-6,0.00545944
0.03,-0.001904,-8,-8,0.00545944
0.035,-0.002618,-8,-11,0.00545944
0.04,-0.003094,-8,-13,0.00545944
0.045,-0.003808,-8,-16,0.00545944
0.05,-0.00476,-8,-20,0.00545944
0.055,-0.005474,-8,-23,0.00545944
0.06,-0.006426,-8,-27,0.00545944
0.065,-0.007378,-8,-31,0.00545944
0.07,-0.00833,-8,-35,0.00545944
0.075,-0.009282,-8,-39,0.00545944
0.08,-0.010234,-8,-43,0.00545944
0.085,-0.011424,-8,-48,0.00545944
0.09,-0.012614,-8,-53,-4.32353
0.095,-0.013566,-8,-57,-4.32353
0.1,-0.014994,-8,-63,-4.32353
0.105,-0.015946,-8,-67,-4.32353
0.11,-0.017374,-8,-73,-4.32353
0.115,-0.018564,-8,-78,-4.32353
0.12,-0.019754,-8,-83,-4.32353
0.125,-0.021182,-8,-89,-4.32353
0.13,-0.022372,-8,-94,-4.32353
0.135,-0.0238,-8,-100,-4.32353
0.14,-0.025228,-8,-106,-4.32353
0.145,-0.026656,-8,-112,-4.32353
0.15,-0.028084,-8,-118,-4.32353
0.155,-0.029512,-8,-124,-4.32353
0.16,-0.03094,-8,-130,-4.32353
0.165,-0.032606,-8,-137,-4.32353
0.17,-0.034034,-8,-143,-4.32353
0.175,-0.0357,-8,-150,-4.32353
0.18,-0.037128,-8,-156,-4.32353
0.185,-0.038794,-8,-163,-4.32353
0.19,-0.04046,-8,-170,-4.32353
0.195,-0.042126,-8,-177,-4.32353
0.2,-0.04403,-8,-185,-2.98693
0.205,-0.045696,-8,-192,-2.98693
0.21,-0.047362,-8,-199,-2.98693
0.215,-0.049266,-8,-207,-2.98693
0.22,-0.05117,-8,-215,-2.98693
0.225,-0.053074,-8,-223,-2.98693
0.23,-0.054978,-8,-231,-2.98693
0.235,-0.056882,-8,-239,-2.98693
0.24,-0.058786,-8,-247,-2.98693
0.245,-0.06069,-8,-255,-2.98693
0.25,-0.062594,-8,-263,-2.98693
0.255,-0.064498,-8,-271,-2.98693
0.26,-0.066402,-8,-279,-2.98693
0.265,-0.068544,-8,-288,-2.98693
0.27,-0.070448,-8,-296,-2.98693
0.275,-0.07259,-8,-305,-2.98693
0.28,-0.074494,-8,-313,-2.98693
0.285,-0.076636,-8,-322,-2.98693
0.29,-0.078778,-8,-331,-2.98693
0.295,-0.080682,-8,-339,-2.98693
0.3,-0.082824,-8,-348,-2.98693
0.305,-0.084966,-8,-357,-2.35294
0.31,-0.08687,-8,-365,-2.35294
0.315,-0.089012,-8,-374,-2.35294
0.32,-0.091154,-8,-383,-2.35294
0.325,-0.093296,-8,-392,-2.35294
0.33,-0.095438,-8,-401,-2.35294
0.335,-0.09758,-8,-410,-2.35294
0.34,-0.099722,-8,-419,-2.35294
0.345,-0.10186,-8,-428,-2.35294
0.35,-0.10401,-8,-437,-2.35294
0.355,-0.10615,-8,-446,-2.35294
0.36,-0.10829,-8,-455,-2.35294
0.365,-0.11067,-8,-465,-2.35294
0.37,-0.11281,-8,-474,-2.35294
0.375,-0.11495,-8,-483,-2.35294
0.38,-0.11733,-8,-493,-2.35294
0.385,-0.11948,-8,-502,-2.35294
0.39,-0.12186,-8,-512,-2.35294
0.395,-0.124,-8,-521,-2.35294
0.4,-0.12638,-8,-531,-2.35294
0.405,-0.12876,-8,-541,-2.35294
0.41,-0.1309,-8,-550,-1.95752
0.415,-0.13328,-8,-560,-1.95752
0.42,-0.13542,-8,-569,-1.95752
0.425,-0.1378,-8,-579,-1.95752
0.43,-0.14018,-8,-589,-1.95752
0.435,-0.14256,-8,-599,-1.95752
0.44,-0.14494,-8,-609,-1.95752
0.445,-0.14708,-8,-618,-1.95752
0.45,-0.14946,-8,-628,-1.95752
0.455,-0.15184,-8,-638,-1.95752
0.46,-0.15422,-8,-648,-1.95752
0.465,-0.1566,-8,-658,-1.95752
0.47,-0.15898,-8,-668,-1.95752
0.475,-0.16136,-8,-678,-1.95752
0.48,-0.16351,-8,-687,-1.95752
0.485,-0.16589,-8,-697,-1.95752
0.49,-0.16827,-8,-707,-1.95752
0.495,-0.17065,-8,-717,-1.95752
0.5,-0.17303,-8,-727,-1.95752
0.505,-0.17541,-8,-737,-1.95752
0.51,-0.17779,-8,-747,-1.95752
0.515,-0.1804,-8,-758,-1.88889
0.52,-0.18278,-8,-768,-1.88889
0.525,-0.18516,-8,-778,-1.88889
0.53,-0.18754,-8,-788,-1.88889
0.535,-0.18992,-8,-798,-1.88889
0.54,-0.1923,-8,-808,-1.88889
0.545,-0.19492,-8,-819,-1.88889
0.55,-0.1973,-8,-829,-1.88889
0.555,-0.19968,-8,-839,-1.88889
0.56,-0.20206,-8,-849,-1.88889
0.565,-0.20444,-8,-859,-1.88889
0.57,-0.20706,-8,-870,-1.88889
0.575,-0.20944,-8,-880,-1.88889
0.58,-0.21182,-8,-890,-1.88889
0.585,-0.21444,-8,-901,-1.88889
0.59,-0.21682,-8,-911,-1.88889
0.595,-0.2192,-8,-921,-1.88889
0.6,-0.22158,-8,-931,-1.88889
0.605,-0.2242,-8,-942,-1.88889
0.61,-0.22658,-8,-952,-1.88889
0.615,-0.22919,-8,-963,-1.88889
0.62,-0.23157,-8,-973,-1.88889
0.625,-0.23395,-8,-983,-1.5915
0.63,-0.23657,-8,-994,-1.5915
0.635,-0.23895,-8,-1004,-1.5915
0.64,-0.24133,-8,-1014,-1.5915
0.645,-0.24395,-8,-1025,-1.5915
0.65,-0.24633,-8,-1035,-1.5915
0.655,-0.24895,-8,-1046,-1.5915
0.66,-0.25133,-8,-1056,-1.5915
0.665,-0.25395,-8,-1067,-1.5915
0.67,-0.25633,-8,-1077,-1.5915
0.675,-0.25871,-8,-1087,-1.5915
0.68,-0.26132,-8,-1098,-1.5915
0.685,-0.2637,-8,-1108,-1.5915
0.69,-0.26632,-8,-1119,-1.5915
0.695,-0.2687,-8,-1129,-1.5915
0.7,-0.27132,-8,-1140,-1.5915
0.705,-0.2737,-8,-1150,-1.5915
0.71,-0.27632,-8,-1161,-1.5915
0.715,-0.2787,-8,-1171,-1.5915
