Time(s),h(m),V(V),Encoder,ADC
0,0,8,0,0.0241446
0.005,0,8,0,0.0241446
0.01,-0.000238,8,-1,0.0241446
0.015,-0.000476,8,-2,0.0241446
0.02,-0.000714,8,-3,0.0241446
0.025,-0.00119,8,-5,0.0241446
0.03,-0.001666,8,-7,0.0241446
0.035,-0.002142,8,-9,0.0241446
0.04,-0.002618,8,-11,0.0241446
0.045,-0.003332,8,-14,0.0241446
0.05,-0.004046,8,-17,0.0241446
0.055,-0.004998,8,-21,0.0241446
0.06,-0.00595,8,-25,0.0241446
0.065,-0.006664,8,-28,0.0241446
0.07,-0.007616,8,-32,0.0241446
0.075,-0.008806,8,-37,0.0241446
0.08,-0.009758,8,-41,0.0241446
0.085,-0.010948,8,-46,0.0241446
0.09,-0.0119,8,-50,0.0241446
0.095,-0.01309,8,-55,3.45098
0.1,-0.01428,8,-60,3.45098
0.105,-0.01547,8,-65,3.45098
0.11,-0.016898,8,-71,3.45098
0.115,-0.018088,8,-76,3.45098
0.12,-0.019516,8,-82,3.45098
0.125,-0.020706,8,-87,3.45098
0.13,-0.022134,8,-93,3.45098
0.135,-0.023562,8,-99,3.45098
0.14,-0.02499,8,-105,3.45098
0.145,-0.026418,8,-111,3.45098
0.15,-0.027846,8,-117,3.45098
0.155,-0.029274,8,-123,3.45098
0.16,-0.030702,8,-129,3.45098
0.165,-0.032368,8,-136,3.45098
0.17,-0.034034,8,-143,3.45098
0.175,-0.035462,8,-149,3.45098
0.18,-0.037128,8,-156,3.45098
0.185,-0.038794,8,-163,3.45098
0.19,-0.04046,8,-170,3.45098
0.195,-0.042126,8,-177,3.45098
0.2,-0.043792,8,-184,3.45098
0.205,-0.045458,8,-191,2.64379
0.21,-0.047362,8,-199,2.64379
0.215,-0.049028,8,-206,2.64379
0.22,-0.050932,8,-214,2.64379
0.225,-0.052836,8,-222,2.64379
0.23,-0.05474,8,-230,2.64379
0.235,-0.056644,8,-238,2.64379
0.24,-0.058548,8,-246,2.64379
0.245,-0.060452,8,-254,2.64379
0.25,-0.062594,8,-263,2.64379
0.255,-0.064498,8,-271,2.64379
0.26,-0.06664,8,-280,2.64379
0.265,-0.068544,8,-288,2.64379
0.27,-0.070686,8,-297,2.64379
0.275,-0.072828,8,-306,2.64379
0.28,-0.074732,8,-314,2.64379
0.285,-0.076874,8,-323,2.64379
0.29,-0.079016,8,-332,2.64379
0.295,-0.081158,8,-341,2.64379
0.3,-0.0833,8,-350,2.64379
0.305,-0.085442,8,-359,2.64379
0.31,-0.087346,8,-367,1.93791
0.315,-0.089488,8,-376,1.93791
0.32,-0.09163,8,-385,1.93791
0.325,-0.093772,8,-394,1.93791
0.33,-0.095914,8,-403,1.93791
0.335,-0.098294,8,-413,1.93791
0.34,-0.10044,8,-422,1.93791
0.345,-0.10258,8,-431,1.93791
0.35,-0.10472,8,-440,1.93791
0.355,-0.10686,8,-449,1.93791
0.36,-0.10924,8,-459,1.93791
0.365,-0.11138,8,-468,1.93791
0.37,-0.11353,8,-477,1.93791
0.375,-0.11591,8,-487,1.93791
0.38,-0.11805,8,-496,1.93791
0.385,-0.12043,8,-506,1.93791
0.39,-0.12257,8,-515,1.93791
0.395,-0.12495,8,-525,1.93791
0.4,-0.12733,8,-535,1.93791
0.405,-0.12947,8,-544,1.93791
0.41,-0.13185,8,-554,1.93791
0.415,-0.13423,8,-564,1.83987
0.42,-0.13637,8,-573,1.83987
0.425,-0.13875,8,-583,1.83987
0.43,-0.14113,8,-593,1.83987
0.435,-0.14351,8,-603,1.83987
0.44,-0.14589,8,-613,1.83987
0.445,-0.14827,8,-623,1.83987
0.45,-0.15065,8,-633,1.83987
0.455,-0.15303,8,-643,1.83987
0.46,-0.15541,8,-653,1.83987
0.465,-0.15779,8,-663,1.83987
0.47,-0.16017,8,-673,1.83987
0.475,-0.16255,8,-683,1.83987
0.48,-0.16493,8,-693,1.83987
0.485,-0.16731,8,-703,1.83987
0.49,-0.16969,8,-713,1.83987
0.495,-0.17207,8,-723,1.83987
0.5,-0.17445,8,-733,1.83987
0.505,-0.17683,8,-743,1.83987
0.51,-0.17921,8,-753,1.83987
0.515,-0.18159,8,-763,1.83987
0.52,-0.18397,8,-773,1.60131
0.525,-0.18635,8,-783,1.60131
0.53,-0.18873,8,-793,1.60131
0.535,-0.19135,8,-804,1.60131
0.54,-0.19373,8,-814,1.60131
0.545,-0.19611,8,-824,1.60131
0.55,-0.19849,8,-834,1.60131
0.555,-0.20111,8,-845,1.60131
0.56,-0.20349,8,-855,1.60131
0.565,-0.20587,8,-865,1.60131
0.57,-0.20849,8,-876,1.60131
0.575,-0.21087,8,-886,1.60131
0.58,-0.21349,8,-897,1.60131
0.585,-0.21587,8,-907,1.60131
0.59,-0.21825,8,-917,1.60131
0.595,-0.22086,8,-928,1.60131
0.6,-0.22324,8,-938,1.60131
0.605,-0.22586,8,-949,1.60131
0.61,-0.22824,8,-959,1.60131
0.615,-0.23086,8,-970,1.60131
