Time(s),h(m),V(V),Encoder,ADC
0,0,8,0,-0.000230681
0.005,0,8,0,-0.000230681
0.01,0,8,0,-0.000230681
0.015,0.000238,8,1,-0.000230681
0.02,0.000476,8,2,-0.000230681
0.025,0.000714,8,3,-0.000230681
0.03,0.00119,8,5,-0.000230681
0.035,0.001666,8,7,-0.000230681
0.04,0.002142,8,9,-0.000230681
0.045,0.002856,8,12,-0.000230681
0.05,0.003332,8,14,-0.000230681
0.055,0.004284,8,18,-0.000230681
0.06,0.004998,8,21,-0.000230681
0.065,0.00595,8,25,-0.000230681
0.07,0.006902,8,29,-0.000230681
0.075,0.007854,8,33,-0.000230681
0.08,0.008806,8,37,-0.000230681
0.085,0.009996,8,42,-0.000230681
0.09,0.010948,8,46,-0.000230681
0.095,0.012138,8,51,-0.000230681
0.1,0.013328,8,56,4.35621
0.105,0.014518,8,61,4.35621
0.11,0.015708,8,66,4.35621
0.115,0.017136,8,72,4.35621
0.12,0.018326,8,77,4.35621
0.125,0.019516,8,82,4.35621
0.13,0.020944,8,88,4.35621
0.135,0.022372,8,94,4.35621
0.14,0.023562,8,99,4.35621
0.145,0.02499,8,105,4.35621
0.15,0.02618,8,110,4.35621
0.155,0.027608,8,116,4.35621
0.16,0.029036,8,122,4.35621
0.165,0.030226,8,127,4.35621
0.17,0.031654,8,133,4.35621
0.175,0.033082,8,139,4.35621
0.18,0.034272,8,144,4.35621
0.185,0.0357,8,150,4.35621
0.19,0.037128,8,156,4.35621
0.195,0.038318,8,161,4.35621
0.2,0.039746,8,167,4.35621
0.205,0.040936,8,172,3.43791
0.21,0.042364,8,178,3.43791
0.215,0.043554,8,183,3.43791
0.22,0.044744,8,188,3.43791
0.225,0.046172,8,194,3.43791
0.23,0.047362,8,199,3.43791
0.235,0.04879,8,205,3.43791
0.24,0.04998,8,210,3.43791
0.245,0.051408,8,216,3.43791
0.25,0.052598,8,221,3.43791
0.255,0.054026,8,227,3.43791
0.26,0.055216,8,232,3.43791
0.265,0.056644,8,238,3.43791
0.27,0.057834,8,243,3.43791
0.275,0.059262,8,249,3.43791
0.28,0.060452,8,254,3.43791
0.285,0.06188,8,260,3.43791
0.29,0.063308,8,266,3.43791
0.295,0.064736,8,272,3.43791
0.3,0.066164,8,278,3.43791
0.305,0.067592,8,284,3.43791
0.31,0.06902,8,290,2.97059
0.315,0.070448,8,296,2.97059
0.32,0.071876,8,302,2.97059
0.325,0.073304,8,308,2.97059
0.33,0.074732,8,314,2.97059
0.335,0.07616,8,320,2.97059
0.34,0.077826,8,327,2.97059
0.345,0.079254,8,333,2.97059
0.35,0.08092,8,340,2.97059
0.355,0.082348,8,346,2.97059
0.36,0.084014,8,353,2.97059
0.365,0.085442,8,359,2.97059
0.37,0.087108,8,366,2.97059
0.375,0.088774,8,373,2.97059
0.38,0.090202,8,379,2.97059
0.385,0.091868,8,386,2.97059
0.39,0.093534,8,393,2.97059
0.395,0.094962,8,399,2.97059
0.4,0.096628,8,406,2.97059
0.405,0.098294,8,413,2.97059
0.41,0.09996,8,420,2.97059
0.415,0.10139,8,426,2.71242
0.42,0.10305,8,433,2.71242
0.425,0.10472,8,440,2.71242
0.43,0.10615,8,446,2.71242
0.435,0.10781,8,453,2.71242
0.44,0.10948,8,460,2.71242
0.445,0.11091,8,466,2.71242
0.45,0.11257,8,473,2.71242
0.455,0.11424,8,480,2.71242
0.46,0.11591,8,487,2.71242
0.465,0.11733,8,493,2.71242
0.47,0.119,8,500,2.71242
0.475,0.12067,8,507,2.71242
0.48,0.12209,8,513,2.71242
0.485,0.12376,8,520,2.71242
0.49,0.12543,8,527,2.71242
0.495,0.12685,8,533,2.71242
0.5,0.12852,8,540,2.71242
0.505,0.13019,8,547,2.71242
0.51,0.13185,8,554,2.71242
0.515,0.13328,8,560,2.71242
0.52,0.13495,8,567,2.71242
0.525,0.13661,8,574,2.78431
0.53,0.13828,8,581,2.78431
0.535,0.13994,8,588,2.78431
0.54,0.14161,8,595,2.78431
0.545,0.14328,8,602,2.78431
0.55,0.14494,8,609,2.78431
0.555,0.14661,8,616,2.78431
0.56,0.14827,8,623,2.78431
0.565,0.14994,8,630,2.78431
0.57,0.15161,8,637,2.78431
0.575,0.15327,8,644,2.78431
0.58,0.15494,8,651,2.78431
0.585,0.1566,8,658,2.78431
0.59,0.15851,8,666,2.78431
0.595,0.16017,8,673,2.78431
0.6,0.16184,8,680,2.78431
0.605,0.16351,8,687,2.78431
0.61,0.16541,8,695,2.78431
0.615,0.16708,8,702,2.78431
0.62,0.16874,8,709,2.78431
0.625,0.17041,8,716,2.78431
0.63,0.17231,8,724,2.57516
0.635,0.17398,8,731,2.57516
0.64,0.17564,8,738,2.57516
0.645,0.17731,8,745,2.57516
0.65,0.17921,8,753,2.57516
0.655,0.18088,8,760,2.57516
0.66,0.18255,8,767,2.57516
0.665,0.18421,8,774,2.57516
0.67,0.18612,8,782,2.57516
0.675,0.18778,8,789,2.57516
0.68,0.18945,8,796,2.57516
0.685,0.19111,8,803,2.57516
0.69,0.19278,8,810,2.57516
0.695,0.19445,8,817,2.57516
0.7,0.19611,8,824,2.57516
0.705,0.19802,8,832,2.57516
0.71,0.19968,8,839,2.57516
0.715,0.20135,8,846,2.57516
0.72,0.20301,8,853,2.57516
0.725,0.20468,8,860,2.57516
0.73,0.20635,8,867,2.57516
0.735,0.20801,8,874,2.71895
0.74,0.20968,8,881,2.71895
0.745,0.21134,8,888,2.71895
0.75,0.21301,8,895,2.71895
0.755,0.21468,8,902,2.71895
0.76,0.21658,8,910,2.71895
0.765,0.21825,8,917,2.71895
0.77,0.21991,8,924,2.71895
0.775,0.22158,8,931,2.71895
0.78,0.22324,8,938,2.71895
0.785,0.22491,8,945,2.71895
0.79,0.22658,8,952,2.71895
0.795,0.22824,8,959,2.71895
0.8,0.22991,8,966,2.71895
0.805,0.23181,8,974,2.71895
0.81,0.23348,8,981,2.71895
0.815,0.23514,8,988,2.71895
0.82,0.23681,8,995,2.71895
0.825,0.23848,8,1002,2.71895
0.83,0.24038,8,1010,2.71895
0.835,0.24205,8,1017,2.71895
0.84,0.24371,8,1024,2.71895
0.845,0.24538,8,1031,2.72549
0.85,0.24704,8,1038,2.72549
0.855,0.24871,8,1045,2.72549
0.86,0.25038,8,1052,2.72549
0.865,0.25228,8,1060,2.72549
0.87,0.25395,8,1067,2.72549
0.875,0.25561,8,1074,2.72549
0.88,0.25728,8,1081,2.72549
0.885,0.25894,8,1088,2.72549
0.89,0.26085,8,1096,2.72549
0.895,0.26251,8,1103,2.72549
0.9,0.26418,8,1110,2.72549
0.905,0.26585,8,1117,2.72549
0.91,0.26751,8,1124,2.72549
0.915,0.26942,8,1132,2.72549
0.92,0.27108,8,1139,2.72549
0.925,0.27275,8,1146,2.72549
0.93,0.27441,8,1153,2.72549
0.935,0.27608,8,1160,2.72549
0.94,0.27775,8,1167,2.72549
0.945,0.27941,8,1174,2.72549
0.95,0.28132,8,1182,2.6634
0.955,0.28298,8,1189,2.6634
0.96,0.28465,8,1196,2.6634
0.965,0.28631,8,1203,2.6634
0.97,0.28798,8,1210,2.6634
0.975,0.28988,8,1218,2.6634
0.98,0.29155,8,1225,2.6634
0.985,0.29322,8,1232,2.6634
0.99,0.29512,8,1240,2.6634
0.995,0.29679,8,1247,2.6634
1,0.29845,8,1254,2.6634
1.005,0.30012,8,1261,2.6634
1.01,0.30202,8,1269,2.6634
1.015,0.30369,8,1276,2.6634
1.02,0.30535,8,1283,2.6634
1.025,0.30726,8,1291,2.6634
1.03,0.30892,8,1298,2.6634
1.035,0.31059,8,1305,2.6634
1.04,0.31249,8,1313,2.6634
1.045,0.31416,8,1320,2.6634
1.05,0.31583,8,1327,2.6634
1.055,0.31773,8,1335,2.70915
1.06,0.3194,8,1342,2.70915
1.065,0.3213,8,1350,2.70915
1.07,0.32297,8,1357,2.70915
1.075,0.32463,8,1364,2.70915
1.08,0.32654,8,1372,2.70915
1.085,0.3282,8,1379,2.70915
1.09,0.32987,8,1386,2.70915
1.095,0.33177,8,1394,2.70915
1.1,0.33344,8,1401,2.70915
1.105,0.3351,8,1408,2.70915
1.11,0.33701,8,1416,2.70915
1.115,0.33867,8,1423,2.70915
1.12,0.34034,8,1430,2.70915
1.125,0.34224,8,1438,2.70915
1.13,0.34391,8,1445,2.70915
1.135,0.34558,8,1452,2.70915
1.14,0.34748,8,1460,2.70915
1.145,0.34915,8,1467,2.70915
1.15,0.35081,8,1474,2.70915
1.155,0.35272,8,1482,2.70915
1.16,0.35438,8,1489,2.61111
1.165,0.35605,8,1496,2.61111
1.17,0.35795,8,1504,2.61111
1.175,0.35962,8,1511,2.61111
1.18,0.36128,8,1518,2.61111
1.185,0.36295,8,1525,2.61111
1.19,0.36462,8,1532,2.61111
1.195,0.36652,8,1540,2.61111
1.2,0.36819,8,1547,2.61111
1.205,0.36985,8,1554,2.61111
1.21,0.37152,8,1561,2.61111
1.215,0.37318,8,1568,2.61111
1.22,0.37509,8,1576,2.61111
1.225,0.37675,8,1583,2.61111
1.23,0.37842,8,1590,2.61111
1.235,0.38009,8,1597,2.61111
1.24,0.38175,8,1604,2.61111
1.245,0.38366,8,1612,2.61111
1.25,0.38532,8,1619,2.61111
1.255,0.38699,8,1626,2.61111
1.26,0.38865,8,1633,2.61111
1.265,0.39032,8,1640,2.61111
1.27,0.39222,8,1648,2.77778
1.275,0.39389,8,1655,2.77778
1.28,0.39555,8,1662,2.77778
1.285,0.39722,8,1669,2.77778
1.29,0.39889,8,1676,2.77778
1.295,0.40079,8,1684,2.77778
1.3,0.40246,8,1691,2.77778
1.305,0.40412,8,1698,2.77778
1.31,0.40579,8,1705,2.77778
1.315,0.40745,8,1712,2.77778
1.32,0.40936,8,1720,2.77778
1.325,0.41102,8,1727,2.77778
1.33,0.41269,8,1734,2.77778
1.335,0.41436,8,1741,2.77778
1.34,0.41602,8,1748,2.77778
1.345,0.41793,8,1756,2.77778
1.35,0.41959,8,1763,2.77778
1.355,0.42126,8,1770,2.77778
1.36,0.42292,8,1777,2.77778
1.365,0.42483,8,1785,2.77778
1.37,0.42649,8,1792,2.77778
1.375,0.42816,8,1799,2.62092
1.38,0.42983,8,1806,2.62092
1.385,0.43173,8,1814,2.62092
1.39,0.4334,8,1821,2.62092
1.395,0.43506,8,1828,2.62092
1.4,0.43673,8,1835,2.62092
1.405,0.43863,8,1843,2.62092
1.41,0.4403,8,1850,2.62092
1.415,0.44196,8,1857,2.62092
1.42,0.44363,8,1864,2.62092
1.425,0.44553,8,1872,2.62092
1.43,0.4472,8,1879,2.62092
1.435,0.44887,8,1886,2.62092
1.44,0.45077,8,1894,2.62092
1.445,0.45244,8,1901,2.62092
1.45,0.4541,8,1908,2.62092
1.455,0.45577,8,1915,2.62092
1.46,0.45743,8,1922,2.62092
1.465,0.45934,8,1930,2.62092
1.47,0.461,8,1937,2.62092
1.475,0.46267,8,1944,2.62092
1.48,0.46457,8,1952,2.59477
1.485,0.46624,8,1959,2.59477
1.49,0.46791,8,1966,2.59477
1.495,0.46981,8,1974,2.59477
1.5,0.47148,8,1981,2.59477
1.505,0.47314,8,1988,2.59477
1.51,0.47505,8,1996,2.59477
1.515,0.47671,8,2003,2.59477
1.52,0.47838,8,2010,2.59477
1.525,0.48028,8,2018,2.59477
1.53,0.48195,8,2025,2.59477
1.535,0.48361,8,2032,2.59477
1.54,0.48552,8,2040,2.59477
1.545,0.48718,8,2047,2.59477
1.55,0.48885,8,2054,2.59477
1.555,0.49075,8,2062,2.59477
1.56,0.49242,8,2069,2.59477
1.565,0.49409,8,2076,2.59477
1.57,0.49575,8,2083,2.59477
1.575,0.49766,8,2091,2.59477
1.58,0.49932,8,2098,2.59477
1.585,0.50099,8,2105,2.80065
1.59,0.50289,8,2113,2.80065
1.595,0.50456,8,2120,2.80065
1.6,0.50622,8,2127,2.80065
1.605,0.50789,8,2134,2.80065
1.61,0.50979,8,2142,2.80065
1.615,0.51146,8,2149,2.80065
1.62,0.51313,8,2156,2.80065
1.625,0.51479,8,2163,2.80065
1.63,0.51646,8,2170,2.80065
1.635,0.51836,8,2178,2.80065
1.64,0.52003,8,2185,2.80065
1.645,0.52169,8,2192,2.80065
1.65,0.52336,8,2199,2.80065
1.655,0.52503,8,2206,2.80065
1.66,0.52693,8,2214,2.80065
1.665,0.5286,8,2221,2.80065
1.67,0.53026,8,2228,2.80065
1.675,0.53193,8,2235,2.80065
1.68,0.53359,8,2242,2.80065
1.685,0.53526,8,2249,2.80065
1.69,0.53693,8,2256,2.80065
1.695,0.53859,8,2263,2.68627
1.7,0.54026,8,2270,2.68627
1.705,0.54216,8,2278,2.68627
1.71,0.54383,8,2285,2.68627
1.715,0.54549,8,2292,2.68627
1.72,0.54716,8,2299,2.68627
1.725,0.54883,8,2306,2.68627
1.73,0.55049,8,2313,2.68627
1.735,0.55216,8,2320,2.68627
1.74,0.55382,8,2327,2.68627
1.745,0.55549,8,2334,2.68627
1.75,0.55739,8,2342,2.68627
1.755,0.55906,8,2349,2.68627
1.76,0.56073,8,2356,2.68627
1.765,0.56239,8,2363,2.68627
1.77,0.56406,8,2370,2.68627
1.775,0.56572,8,2377,2.68627
1.78,0.56739,8,2384,2.68627
1.785,0.56906,8,2391,2.68627
1.79,0.57072,8,2398,2.68627
1.795,0.57263,8,2406,2.68627
1.8,0.57429,8,2413,2.69935
1.805,0.57596,8,2420,2.69935
1.81,0.57762,8,2427,2.69935
1.815,0.57929,8,2434,2.69935
1.82,0.58096,8,2441,2.69935
