Time(s),h(m),V(V),Encoder,ADC
1.2,0.52693,-8,2214,-1.44444
1.205,0.52931,-8,2224,-1.44444
1.21,0.53193,-8,2235,-1.44444
1.215,0.53455,-8,2246,-1.44444
1.22,0.53716,-8,2257,-1.44444
1.225,0.53954,-8,2267,-1.44444
1.23,0.54216,-8,2278,-1.44444
1.235,0.54478,-8,2289,-1.44444
1.24,0.5474,-8,2300,-1.44444
1.245,0.54978,-8,2310,-1.44444
1.25,0.5524,-8,2321,-1.44444
1.255,0.55501,-8,2332,-1.44444
1.26,0.55763,-8,2343,-1.44444
1.265,0.56025,-8,2354,-1.44444
1.27,0.56263,-8,2364,-1.45098
1.275,0.56525,-8,2375,-1.45098
1.28,0.56787,-8,2386,-1.45098
1.285,0.57048,-8,2397,-1.45098
1.29,0.57286,-8,2407,-1.45098
1.295,0.57548,-8,2418,-1.45098
1.3,0.5781,-8,2429,-1.45098
1.305,0.58072,-8,2440,-1.45098
1.31,0.5831,-8,2450,-1.45098
1.315,0.58572,-8,2461,-1.45098
1.32,0.58833,-8,2472,-1.45098
1.325,0.59095,-8,2483,-1.45098
1.33,0.59357,-8,2494,-1.45098
1.335,0.59595,-8,2504,-1.45098
1.34,0.59857,-8,2515,-1.45098
1.345,0.60119,-8,2526,-1.45098
1.35,0.6038,-8,2537,-1.45098
1.355,0.60618,-8,2547,-1.45098
1.36,0.6088,-8,2558,-1.45098
1.365,0.61142,-8,2569,-1.45098
1.37,0.61404,-8,2580,-1.45098
1.375,0.61642,-8,2590,-1.45752
1.38,0.61904,-8,2601,-1.45752
1.385,0.62165,-8,2612,-1.45752
1.39,0.62427,-8,2623,-1.45752
1.395,0.62689,-8,2634,-1.45752
1.4,0.62951,-8,2645,-1.45752
1.405,0.63189,-8,2655,-1.45752
1.41,0.63451,-8,2666,-1.45752
1.415,0.63712,-8,2677,-1.45752
1.42,0.63974,-8,2688,-1.45752
1.425,0.64236,-8,2699,-1.45752
1.43,0.64498,-8,2710,-1.45752
1.435,0.64736,-8,2720,-1.45752
1.44,0.64998,-8,2731,-1.45752
1.445,0.65259,-8,2742,-1.45752
1.45,0.65521,-8,2753,-1.45752
1.455,0.65783,-8,2764,-1.45752
1.46,0.66021,-8,2774,-1.45752
1.465,0.66283,-8,2785,-1.45752
1.47,0.66545,-8,2796,-1.45752
1.475,0.66806,-8,2807,-1.45752
1.48,0.67044,-8,2817,-1.45752
1.485,0.67306,-8,2828,-1.34641
1.49,0.67568,-8,2839,-1.34641
1.495,0.6783,-8,2850,-1.34641
1.5,0.68068,-8,2860,-1.34641
1.505,0.6833,-8,2871,-1.34641
1.51,0.68591,-8,2882,-1.34641
1.515,0.68853,-8,2893,-1.34641
1.52,0.69115,-8,2904,-1.34641
1.525,0.69353,-8,2914,-1.34641
1.53,0.69615,-8,2925,-1.34641
1.535,0.69877,-8,2936,-1.34641
1.54,0.70138,-8,2947,-1.34641
1.545,0.704,-8,2958,-1.34641
1.55,0.70638,-8,2968,-1.34641
1.555,0.709,-8,2979,-1.34641
1.56,0.71162,-8,2990,-1.34641
1.565,0.71424,-8,3001,-1.34641
1.57,0.71685,-8,3012,-1.34641
1.575,0.71923,-8,3022,-1.34641
1.58,0.72185,-8,3033,-1.34641
1.585,0.72447,-8,3044,-1.34641
1.59,0.72709,-8,3055,-1.42484
1.595,0.72971,-8,3066,-1.42484
1.6,0.73209,-8,3076,-1.42484
1.605,0.7347,-8,3087,-1.42484
1.61,0.73732,-8,3098,-1.42484
1.615,0.73994,-8,3109,-1.42484
1.62,0.74256,-8,3120,-1.42484
1.625,0.74494,-8,3130,-1.42484
1.63,0.74756,-8,3141,-1.42484
1.635,0.75017,-8,3152,-1.42484
1.64,0.75255,-8,3162,-1.42484
1.645,0.75517,-8,3173,-1.42484
1.65,0.75779,-8,3184,-1.42484
1.655,0.76041,-8,3195,-1.42484
1.66,0.76303,-8,3206,-1.42484
1.665,0.76541,-8,3216,-1.42484
1.67,0.76802,-8,3227,-1.42484
1.675,0.77064,-8,3238,-1.42484
1.68,0.77326,-8,3249,-1.42484
1.685,0.77588,-8,3260,-1.42484
1.69,0.77826,-8,3270,-1.42484
1.695,0.78088,-8,3281,-1.44444
1.7,0.78349,-8,3292,-1.44444
1.705,0.78611,-8,3303,-1.44444
1.71,0.78873,-8,3314,-1.44444
1.715,0.79135,-8,3325,-1.44444
1.72,0.79373,-8,3335,-1.44444
1.725,0.79635,-8,3346,-1.44444
1.73,0.79896,-8,3357,-1.44444
1.735,0.80158,-8,3368,-1.44444
1.74,0.80396,-8,3378,-1.44444
1.745,0.80658,-8,3389,-1.44444
1.75,0.8092,-8,3400,-1.44444
1.755,0.81182,-8,3411,-1.44444
1.76,0.81443,-8,3422,-1.44444
1.765,0.81681,-8,3432,-1.44444
1.77,0.81943,-8,3443,-1.44444
1.775,0.82205,-8,3454,-1.44444
1.78,0.82467,-8,3465,-1.44444
1.785,0.82729,-8,3476,-1.44444
1.79,0.82967,-8,3486,-1.44444
1.795,0.83228,-8,3497,-1.44444
1.8,0.8349,-8,3508,-1.44444
1.805,0.83752,-8,3519,-1.38235
1.81,0.84014,-8,3530,-1.38235
1.815,0.84252,-8,3540,-1.38235
1.82,0.84514,-8,3551,-1.38235
1.825,0.84775,-8,3562,-1.38235
1.83,0.85037,-8,3573,-1.38235
1.835,0.85275,-8,3583,-1.38235
1.84,0.85537,-8,3594,-1.38235
1.845,0.85799,-8,3605,-1.38235
1.85,0.86061,-8,3616,-1.38235
1.855,0.86299,-8,3626,-1.38235
1.86,0.8656,-8,3637,-1.38235
1.865,0.86822,-8,3648,-1.38235
1.87,0.87084,-8,3659,-1.38235
1.875,0.87346,-8,3670,-1.38235
1.88,0.87584,-8,3680,-1.38235
1.885,0.87846,-8,3691,-1.38235
1.89,0.88107,-8,3702,-1.38235
1.895,0.88345,-8,3712,-1.38235
1.9,0.88607,-8,3723,-1.38235
1.905,0.88869,-8,3734,-1.38235
1.91,0.89131,-8,3745,-1.4902
1.915,0.89393,-8,3756,-1.4902
1.92,0.89631,-8,3766,-1.4902
1.925,0.89892,-8,3777,-1.4902
1.93,0.90154,-8,3788,-1.4902
1.935,0.90416,-8,3799,-1.4902
1.94,0.90678,-8,3810,-1.4902
1.945,0.90916,-8,3820,-1.4902
1.95,0.91178,-8,3831,-1.4902
1.955,0.91439,-8,3842,-1.4902
1.96,0.91701,-8,3853,-1.4902
1.965,0.91963,-8,3864,-1.4902
1.97,0.92201,-8,3874,-1.4902
1.975,0.92463,-8,3885,-1.4902
1.98,0.92725,-8,3896,-1.4902
1.985,0.92963,-8,3906,-1.4902
1.99,0.93224,-8,3917,-1.4902
1.995,0.93486,-8,3928,-1.4902
2,0.93748,-8,3939,-1.4902
2.005,0.9401,-8,3950,-1.4902
2.01,0.94272,-8,3961,-1.4902
2.015,0.9451,-8,3971,-1.4085
2.02,0.94771,-8,3982,-1.4085
2.025,0.95033,-8,3993,-1.4085
2.03,0.95295,-8,4004,-1.4085
2.035,0.95557,-8,4015,-1.4085
2.04,0.95795,-8,4025,-1.4085
2.045,0.96057,-8,4036,-1.4085
2.05,0.96318,-8,4047,-1.4085
2.055,0.9658,-8,4058,-1.4085
2.06,0.96842,-8,4069,-1.4085
2.065,0.9708,-8,4079,-1.4085
2.07,0.97342,-8,4090,-1.4085
2.075,0.97604,-8,4101,-1.4085
2.08,0.97865,-8,4112,-1.4085
2.085,0.98103,-8,4122,-1.4085
2.09,0.98365,-8,4133,-1.4085
2.095,0.98627,-8,4144,-1.4085
2.1,0.98889,-8,4155,-1.4085
2.105,0.99151,-8,4166,-1.4085
2.11,0.99389,-8,4176,-1.4085
2.115,0.9965,-8,4187,-1.4085
2.12,0.99912,-8,4198,-1.51961
2.125,1.0017,-8,4209,-1.51961
