Time(s),h(m),V(V),Encoder,ADC
0,0,-8,0,0.0412149
0.005,0,-8,0,0.0412149
0.01,0.000238,-8,1,0.0412149
0.015,0.000476,-8,2,0.0412149
0.02,0.000952,-8,4,0.0412149
0.025,0.00119,-8,5,0.0412149
0.03,0.001666,-8,7,0.0412149
0.035,0.00238,-8,10,0.0412149
0.04,0.002856,-8,12,0.0412149
0.045,0.00357,-8,15,0.0412149
0.05,0.004284,-8,18,0.0412149
0.055,0.004998,-8,21,0.0412149
0.06,0.00595,-8,25,0.0412149
0.065,0.006664,-8,28,0.0412149
0.07,0.007616,-8,32,0.0412149
0.075,0.008568,-8,36,0.0412149
0.08,0.009758,-8,41,0.0412149
0.085,0.01071,-8,45,0.0412149
0.09,0.0119,-8,50,0.0412149
0.095,0.012852,-8,54,0.0412149
0.1,0.014042,-8,59,-3.70261
0.105,0.015232,-8,64,-3.70261
0.11,0.016422,-8,69,-3.70261
0.115,0.017612,-8,74,-3.70261
0.12,0.01904,-8,80,-3.70261
0.125,0.02023,-8,85,-3.70261
0.13,0.02142,-8,90,-3.70261
0.135,0.02261,-8,95,-3.70261
0.14,0.024038,-8,101,-3.70261
0.145,0.025228,-8,106,-3.70261
0.15,0.026656,-8,112,-3.70261
0.155,0.027846,-8,117,-3.70261
0.16,0.029274,-8,123,-3.70261
0.165,0.030464,-8,128,-3.70261
0.17,0.031892,-8,134,-3.70261
0.175,0.033082,-8,139,-3.70261
0.18,0.034272,-8,144,-3.70261
0.185,0.0357,-8,150,-3.70261
0.19,0.03689,-8,155,-3.70261
0.195,0.038318,-8,161,-3.70261
0.2,0.039508,-8,166,-3.70261
0.205,0.040698,-8,171,-3.70261
0.21,0.042126,-8,177,-3.20915
0.215,0.043316,-8,182,-3.20915
0.22,0.044744,-8,188,-3.20915
0.225,0.045934,-8,193,-3.20915
0.23,0.047124,-8,198,-3.20915
0.235,0.048552,-8,204,-3.20915
0.24,0.049742,-8,209,-3.20915
0.245,0.05117,-8,215,-3.20915
0.25,0.05236,-8,220,-3.20915
0.255,0.053788,-8,226,-3.20915
0.26,0.054978,-8,231,-3.20915
0.265,0.056406,-8,237,-3.20915
0.27,0.057834,-8,243,-3.20915
0.275,0.059024,-8,248,-3.20915
0.28,0.060452,-8,254,-3.20915
0.285,0.06188,-8,260,-3.20915
0.29,0.063308,-8,266,-3.20915
0.295,0.064736,-8,272,-3.20915
0.3,0.066164,-8,278,-3.20915
0.305,0.06783,-8,285,-3.20915
0.31,0.069258,-8,291,-3.20915
0.315,0.070686,-8,297,-2.56536
0.32,0.072352,-8,304,-2.56536
0.325,0.07378,-8,310,-2.56536
0.33,0.075446,-8,317,-2.56536
0.335,0.076874,-8,323,-2.56536
0.34,0.07854,-8,330,-2.56536
0.345,0.079968,-8,336,-2.56536
0.35,0.081634,-8,343,-2.56536
0.355,0.0833,-8,350,-2.56536
0.36,0.084966,-8,357,-2.56536
0.365,0.086632,-8,364,-2.56536
0.37,0.08806,-8,370,-2.56536
0.375,0.089726,-8,377,-2.56536
0.38,0.091392,-8,384,-2.56536
0.385,0.093058,-8,391,-2.56536
0.39,0.094724,-8,398,-2.56536
0.395,0.09639,-8,405,-2.56536
0.4,0.098056,-8,412,-2.56536
0.405,0.099722,-8,419,-2.56536
0.41,0.10139,-8,426,-2.56536
0.415,0.10282,-8,432,-2.56536
0.42,0.10448,-8,439,-2.52614
0.425,0.10615,-8,446,-2.52614
0.43,0.10781,-8,453,-2.52614
0.435,0.10948,-8,460,-2.52614
0.44,0.11115,-8,467,-2.52614
0.445,0.11281,-8,474,-2.52614
0.45,0.11448,-8,481,-2.52614
0.455,0.11591,-8,487,-2.52614
0.46,0.11757,-8,494,-2.52614
0.465,0.11924,-8,501,-2.52614
0.47,0.1209,-8,508,-2.52614
0.475,0.12257,-8,515,-2.52614
0.48,0.12424,-8,522,-2.52614
0.485,0.1259,-8,529,-2.52614
0.49,0.12733,-8,535,-2.52614
0.495,0.129,-8,542,-2.52614
0.5,0.13066,-8,549,-2.52614
0.505,0.13233,-8,556,-2.52614
0.51,0.13399,-8,563,-2.52614
0.515,0.13566,-8,570,-2.52614
0.52,0.13733,-8,577,-2.52614
0.525,0.13899,-8,584,-2.52614
0.53,0.14066,-8,591,-2.49673
0.535,0.14232,-8,598,-2.49673
0.54,0.14423,-8,606,-2.49673
0.545,0.14589,-8,613,-2.49673
0.55,0.14756,-8,620,-2.49673
0.555,0.14923,-8,627,-2.49673
0.56,0.15089,-8,634,-2.49673
0.565,0.1528,-8,642,-2.49673
0.57,0.15446,-8,649,-2.49673
0.575,0.15613,-8,656,-2.49673
0.58,0.15803,-8,664,-2.49673
0.585,0.1597,-8,671,-2.49673
0.59,0.16136,-8,678,-2.49673
0.595,0.16327,-8,686,-2.49673
0.6,0.16493,-8,693,-2.49673
0.605,0.16684,-8,701,-2.49673
0.61,0.1685,-8,708,-2.49673
0.615,0.17041,-8,716,-2.49673
0.62,0.17207,-8,723,-2.49673
0.625,0.17374,-8,730,-2.49673
0.63,0.17564,-8,738,-2.49673
0.635,0.17731,-8,745,-2.23529
0.64,0.17921,-8,753,-2.23529
0.645,0.18088,-8,760,-2.23529
0.65,0.18278,-8,768,-2.23529
0.655,0.18445,-8,775,-2.23529
0.66,0.18612,-8,782,-2.23529
0.665,0.18802,-8,790,-2.23529
0.67,0.18969,-8,797,-2.23529
0.675,0.19159,-8,805,-2.23529
0.68,0.19326,-8,812,-2.23529
0.685,0.19492,-8,819,-2.23529
0.69,0.19683,-8,827,-2.23529
0.695,0.19849,-8,834,-2.23529
0.7,0.20016,-8,841,-2.23529
0.705,0.20206,-8,849,-2.23529
0.71,0.20373,-8,856,-2.23529
0.715,0.20539,-8,863,-2.23529
0.72,0.20706,-8,870,-2.23529
0.725,0.20896,-8,878,-2.23529
0.73,0.21063,-8,885,-2.23529
0.735,0.2123,-8,892,-2.23529
0.74,0.2142,-8,900,-2.37255
0.745,0.21587,-8,907,-2.37255
0.75,0.21753,-8,914,-2.37255
0.755,0.21944,-8,922,-2.37255
0.76,0.2211,-8,929,-2.37255
0.765,0.22301,-8,937,-2.37255
0.77,0.22467,-8,944,-2.37255
0.775,0.22658,-8,952,-2.37255
0.78,0.22824,-8,959,-2.37255
0.785,0.22991,-8,966,-2.37255
0.79,0.23181,-8,974,-2.37255
0.795,0.23348,-8,981,-2.37255
0.8,0.23538,-8,989,-2.37255
0.805,0.23705,-8,996,-2.37255
0.81,0.23895,-8,1004,-2.37255
0.815,0.24062,-8,1011,-2.37255
0.82,0.24252,-8,1019,-2.37255
0.825,0.24419,-8,1026,-2.37255
0.83,0.24609,-8,1034,-2.37255
0.835,0.24776,-8,1041,-2.37255
0.84,0.24966,-8,1049,-2.37255
0.845,0.25133,-8,1056,-2.45752
0.85,0.25323,-8,1064,-2.45752
0.855,0.2549,-8,1071,-2.45752
0.86,0.2568,-8,1079,-2.45752
0.865,0.25847,-8,1086,-2.45752
0.87,0.26037,-8,1094,-2.45752
0.875,0.26204,-8,1101,-2.45752
0.88,0.26394,-8,1109,-2.45752
0.885,0.26561,-8,1116,-2.45752
0.89,0.26751,-8,1124,-2.45752
0.895,0.26918,-8,1131,-2.45752
0.9,0.27084,-8,1138,-2.45752
0.905,0.27275,-8,1146,-2.45752
0.91,0.27465,-8,1154,-2.45752
0.915,0.27632,-8,1161,-2.45752
0.92,0.27798,-8,1168,-2.45752
0.925,0.27989,-8,1176,-2.45752
0.93,0.28155,-8,1183,-2.45752
0.935,0.28346,-8,1191,-2.45752
0.94,0.28512,-8,1198,-2.45752
0.945,0.28703,-8,1206,-2.45752
0.95,0.28869,-8,1213,-2.45752
0.955,0.29036,-8,1220,-2.56863
0.96,0.29226,-8,1228,-2.56863
0.965,0.29393,-8,1235,-2.56863
0.97,0.29583,-8,1243,-2.56863
0.975,0.2975,-8,1250,-2.56863
0.98,0.2994,-8,1258,-2.56863
0.985,0.30107,-8,1265,-2.56863
0.99,0.30297,-8,1273,-2.56863
0.995,0.30464,-8,1280,-2.56863
1,0.30654,-8,1288,-2.56863
1.005,0.30821,-8,1295,-2.56863
1.01,0.31011,-8,1303,-2.56863
1.015,0.31202,-8,1311,-2.56863
1.02,0.31368,-8,1318,-2.56863
1.025,0.31559,-8,1326,-2.56863
1.03,0.31725,-8,1333,-2.56863
1.035,0.31916,-8,1341,-2.56863
1.04,0.32106,-8,1349,-2.56863
1.045,0.32273,-8,1356,-2.56863
1.05,0.32463,-8,1364,-2.56863
1.055,0.32654,-8,1372,-2.56863
1.06,0.3282,-8,1379,-2.27124
1.065,0.33011,-8,1387,-2.27124
1.07,0.33177,-8,1394,-2.27124
1.075,0.33368,-8,1402,-2.27124
1.08,0.33558,-8,1410,-2.27124
1.085,0.33725,-8,1417,-2.27124
1.09,0.33915,-8,1425,-2.27124
1.095,0.34082,-8,1432,-2.27124
1.1,0.34272,-8,1440,-2.27124
1.105,0.34462,-8,1448,-2.27124
1.11,0.34629,-8,1455,-2.27124
1.115,0.34819,-8,1463,-2.27124
1.12,0.34986,-8,1470,-2.27124
1.125,0.35176,-8,1478,-2.27124
1.13,0.35367,-8,1486,-2.27124
1.135,0.35533,-8,1493,-2.27124
1.14,0.35724,-8,1501,-2.27124
1.145,0.3589,-8,1508,-2.27124
1.15,0.36081,-8,1516,-2.27124
1.155,0.36247,-8,1523,-2.27124
1.16,0.36438,-8,1531,-2.27124
1.165,0.36604,-8,1538,-2.36928
1.17,0.36795,-8,1546,-2.36928
1.175,0.36961,-8,1553,-2.36928
1.18,0.37152,-8,1561,-2.36928
1.185,0.37318,-8,1568,-2.36928
1.19,0.37509,-8,1576,-2.36928
1.195,0.37699,-8,1584,-2.36928
1.2,0.37866,-8,1591,-2.36928
1.205,0.38056,-8,1599,-2.36928
1.21,0.38223,-8,1606,-2.36928
1.215,0.38413,-8,1614,-2.36928
1.22,0.38604,-8,1622,-2.36928
1.225,0.3877,-8,1629,-2.36928
1.23,0.38961,-8,1637,-2.36928
1.235,0.39127,-8,1644,-2.36928
1.24,0.39317,-8,1652,-2.36928
1.245,0.39508,-8,1660,-2.36928
1.25,0.39674,-8,1667,-2.36928
1.255,0.39865,-8,1675,-2.36928
1.26,0.40031,-8,1682,-2.36928
1.265,0.40222,-8,1690,-2.36928
1.27,0.40412,-8,1698,-2.22876
1.275,0.40579,-8,1705,-2.22876
1.28,0.40769,-8,1713,-2.22876
1.285,0.40936,-8,1720,-2.22876
1.29,0.41126,-8,1728,-2.22876
1.295,0.41293,-8,1735,-2.22876
1.3,0.41483,-8,1743,-2.22876
1.305,0.4165,-8,1750,-2.22876
1.31,0.4184,-8,1758,-2.22876
1.315,0.42031,-8,1766,-2.22876
1.32,0.42197,-8,1773,-2.22876
1.325,0.42388,-8,1781,-2.22876
1.33,0.42554,-8,1788,-2.22876
1.335,0.42745,-8,1796,-2.22876
1.34,0.42911,-8,1803,-2.22876
1.345,0.43102,-8,1811,-2.22876
1.35,0.43268,-8,1818,-2.22876
1.355,0.43459,-8,1826,-2.22876
1.36,0.43649,-8,1834,-2.22876
1.365,0.43816,-8,1841,-2.22876
1.37,0.44006,-8,1849,-2.22876
1.375,0.44173,-8,1856,-2.22876
1.38,0.44363,-8,1864,-2.21242
1.385,0.4453,-8,1871,-2.21242
1.39,0.4472,-8,1879,-2.21242
1.395,0.44887,-8,1886,-2.21242
1.4,0.45077,-8,1894,-2.21242
1.405,0.45244,-8,1901,-2.21242
1.41,0.45434,-8,1909,-2.21242
1.415,0.45624,-8,1917,-2.21242
1.42,0.45791,-8,1924,-2.21242
1.425,0.45981,-8,1932,-2.21242
1.43,0.46148,-8,1939,-2.21242
1.435,0.46338,-8,1947,-2.21242
1.44,0.46529,-8,1955,-2.21242
1.445,0.46695,-8,1962,-2.21242
1.45,0.46886,-8,1970,-2.21242
1.455,0.47076,-8,1978,-2.21242
1.46,0.47243,-8,1985,-2.21242
1.465,0.47433,-8,1993,-2.21242
1.47,0.476,-8,2000,-2.21242
1.475,0.4779,-8,2008,-2.21242
1.48,0.47981,-8,2016,-2.21242
1.485,0.48147,-8,2023,-2.49346
1.49,0.48338,-8,2031,-2.49346
1.495,0.48528,-8,2039,-2.49346
1.5,0.48695,-8,2046,-2.49346
1.505,0.48885,-8,2054,-2.49346
1.51,0.49052,-8,2061,-2.49346
1.515,0.49242,-8,2069,-2.49346
1.52,0.49432,-8,2077,-2.49346
1.525,0.49599,-8,2084,-2.49346
1.53,0.49789,-8,2092,-2.49346
1.535,0.49956,-8,2099,-2.49346
1.54,0.50146,-8,2107,-2.49346
1.545,0.50337,-8,2115,-2.49346
1.55,0.50503,-8,2122,-2.49346
1.555,0.50694,-8,2130,-2.49346
1.56,0.5086,-8,2137,-2.49346
1.565,0.51051,-8,2145,-2.49346
1.57,0.51217,-8,2152,-2.49346
1.575,0.51408,-8,2160,-2.49346
1.58,0.51598,-8,2168,-2.49346
1.585,0.51765,-8,2175,-2.49346
1.59,0.51955,-8,2183,-2.25163
1.595,0.52122,-8,2190,-2.25163
1.6,0.52312,-8,2198,-2.25163
1.605,0.52479,-8,2205,-2.25163
1.61,0.52669,-8,2213,-2.25163
1.615,0.52836,-8,2220,-2.25163
1.62,0.53026,-8,2228,-2.25163
1.625,0.53217,-8,2236,-2.25163
1.63,0.53383,-8,2243,-2.25163
1.635,0.53574,-8,2251,-2.25163
1.64,0.5374,-8,2258,-2.25163
1.645,0.53931,-8,2266,-2.25163
1.65,0.54097,-8,2273,-2.25163
1.655,0.54288,-8,2281,-2.25163
1.66,0.54454,-8,2288,-2.25163
1.665,0.54645,-8,2296,-2.25163
1.67,0.54835,-8,2304,-2.25163
1.675,0.55002,-8,2311,-2.25163
1.68,0.55192,-8,2319,-2.25163
