Time(s),h(m),V(V),Encoder,ADC
0,0,8,0,0.031065
0.005,0.000238,8,1,0.031065
0.01,0.000476,8,2,0.031065
0.015,0.000714,8,3,0.031065
0.02,0.000952,8,4,0.031065
0.025,0.001428,8,6,0.031065
0.03,0.001904,8,8,0.031065
0.035,0.00238,8,10,0.031065
0.04,0.003094,8,13,0.031065
0.045,0.003808,8,16,0.031065
0.05,0.004522,8,19,0.031065
0.055,0.005236,8,22,0.031065
0.06,0.006188,8,26,0.031065
0.065,0.00714,8,30,0.031065
0.07,0.008092,8,34,0.031065
0.075,0.009044,8,38,0.031065
0.08,0.010234,8,43,0.031065
0.085,0.011186,8,47,0.031065
0.09,0.012376,8,52,0.031065
0.095,0.013566,8,57,4.22876
0.1,0.014756,8,62,4.22876
0.105,0.015946,8,67,4.22876
0.11,0.017136,8,72,4.22876
0.115,0.018326,8,77,4.22876
0.12,0.019516,8,82,4.22876
0.125,0.020944,8,88,4.22876
0.13,0.022134,8,93,4.22876
0.135,0.023324,8,98,4.22876
0.14,0.024752,8,104,4.22876
0.145,0.025942,8,109,4.22876
0.15,0.02737,8,115,4.22876
0.155,0.028798,8,121,4.22876
0.16,0.029988,8,126,4.22876
0.165,0.031416,8,132,4.22876
0.17,0.032844,8,138,4.22876
0.175,0.034272,8,144,4.22876
0.18,0.0357,8,150,4.22876
0.185,0.037128,8,156,4.22876
0.19,0.038556,8,162,4.22876
0.195,0.040222,8,169,4.22876
0.2,0.04165,8,175,3.16667
0.205,0.043316,8,182,3.16667
0.21,0.044744,8,188,3.16667
0.215,0.04641,8,195,3.16667
0.22,0.048076,8,202,3.16667
0.225,0.049504,8,208,3.16667
0.23,0.051408,8,216,3.16667
0.235,0.053074,8,223,3.16667
0.24,0.05474,8,230,3.16667
0.245,0.056406,8,237,3.16667
0.25,0.058072,8,244,3.16667
0.255,0.059976,8,252,3.16667
0.26,0.061642,8,259,3.16667
0.265,0.063546,8,267,3.16667
0.27,0.06545,8,275,3.16667
0.275,0.067116,8,282,3.16667
0.28,0.06902,8,290,3.16667
0.285,0.070924,8,298,3.16667
0.29,0.072828,8,306,3.16667
0.295,0.074732,8,314,3.16667
0.3,0.076636,8,322,3.16667
0.305,0.07854,8,330,2.78105
0.31,0.080444,8,338,2.78105
0.315,0.082348,8,346,2.78105
0.32,0.084252,8,354,2.78105
0.325,0.086156,8,362,2.78105
0.33,0.08806,8,370,2.78105
0.335,0.089964,8,378,2.78105
0.34,0.092106,8,387,2.78105
0.345,0.09401,8,395,2.78105
0.35,0.095914,8,403,2.78105
0.355,0.097818,8,411,2.78105
0.36,0.09996,8,420,2.78105
0.365,0.10186,8,428,2.78105
0.37,0.10377,8,436,2.78105
0.375,0.10567,8,444,2.78105
0.38,0.10781,8,453,2.78105
0.385,0.10972,8,461,2.78105
0.39,0.11186,8,470,2.78105
0.395,0.11376,8,478,2.78105
0.4,0.11567,8,486,2.78105
0.405,0.11781,8,495,2.78105
0.41,0.11995,8,504,2.31046
0.415,0.12186,8,512,2.31046
0.42,0.124,8,521,2.31046
0.425,0.12614,8,530,2.31046
0.43,0.12804,8,538,2.31046
0.435,0.13019,8,547,2.31046
0.44,0.13233,8,556,2.31046
0.445,0.13447,8,565,2.31046
0.45,0.13661,8,574,2.31046
0.455,0.13875,8,583,2.31046
0.46,0.1409,8,592,2.31046
0.465,0.14304,8,601,2.31046
0.47,0.14518,8,610,2.31046
0.475,0.14732,8,619,2.31046
0.48,0.14946,8,628,2.31046
0.485,0.15184,8,638,2.31046
0.49,0.15399,8,647,2.31046
0.495,0.15613,8,656,2.31046
0.5,0.15827,8,665,2.31046
0.505,0.16041,8,674,2.31046
0.51,0.16279,8,684,2.31046
0.515,0.16493,8,693,2.31046
0.52,0.16708,8,702,2.03268
0.525,0.16922,8,711,2.03268
0.53,0.17136,8,720,2.03268
0.535,0.17374,8,730,2.03268
0.54,0.17588,8,739,2.03268
0.545,0.17802,8,748,2.03268
0.55,0.18017,8,757,2.03268
0.555,0.18231,8,766,2.03268
0.56,0.18469,8,776,2.03268
0.565,0.18683,8,785,2.03268
0.57,0.18897,8,794,2.03268
0.575,0.19111,8,803,2.03268
0.58,0.19349,8,813,2.03268
0.585,0.19564,8,822,2.03268
0.59,0.19778,8,831,2.03268
0.595,0.19992,8,840,2.03268
0.6,0.2023,8,850,2.03268
0.605,0.20444,8,859,2.03268
0.61,0.20658,8,868,2.03268
0.615,0.20896,8,878,2.03268
0.62,0.21111,8,887,2.03268
0.625,0.21325,8,896,2.09477
0.63,0.21563,8,906,2.09477
0.635,0.21777,8,915,2.09477
0.64,0.21991,8,924,2.09477
0.645,0.22229,8,934,2.09477
0.65,0.22443,8,943,2.09477
0.655,0.22681,8,953,2.09477
0.66,0.22896,8,962,2.09477
0.665,0.2311,8,971,2.09477
0.67,0.23348,8,981,2.09477
0.675,0.23562,8,990,2.09477
0.68,0.238,8,1000,2.09477
0.685,0.24014,8,1009,2.09477
0.69,0.24252,8,1019,2.09477
0.695,0.24466,8,1028,2.09477
0.7,0.24704,8,1038,2.09477
0.705,0.24919,8,1047,2.09477
0.71,0.25133,8,1056,2.09477
0.715,0.25371,8,1066,2.09477
0.72,0.25585,8,1075,2.09477
0.725,0.25823,8,1085,2.09477
0.73,0.26037,8,1094,1.95425
0.735,0.26275,8,1104,1.95425
0.74,0.26489,8,1113,1.95425
0.745,0.26727,8,1123,1.95425
0.75,0.26942,8,1132,1.95425
0.755,0.2718,8,1142,1.95425
0.76,0.27418,8,1152,1.95425
0.765,0.27632,8,1161,1.95425
0.77,0.2787,8,1171,1.95425
0.775,0.28084,8,1180,1.95425
0.78,0.28322,8,1190,1.95425
0.785,0.28536,8,1199,1.95425
0.79,0.28774,8,1209,1.95425
0.795,0.28988,8,1218,1.95425
0.8,0.29226,8,1228,1.95425
0.805,0.29464,8,1238,1.95425
0.81,0.29679,8,1247,1.95425
0.815,0.29917,8,1257,1.95425
0.82,0.30155,8,1267,1.95425
0.825,0.30369,8,1276,1.95425
0.83,0.30607,8,1286,1.95425
0.835,0.30845,8,1296,1.95425
0.84,0.31059,8,1305,1.98366
0.845,0.31297,8,1315,1.98366
0.85,0.31535,8,1325,1.98366
0.855,0.31749,8,1334,1.98366
0.86,0.31987,8,1344,1.98366
0.865,0.32225,8,1354,1.98366
0.87,0.32439,8,1363,1.98366
0.875,0.32677,8,1373,1.98366
0.88,0.32892,8,1382,1.98366
0.885,0.3313,8,1392,1.98366
0.89,0.33368,8,1402,1.98366
0.895,0.33606,8,1412,1.98366
0.9,0.3382,8,1421,1.98366
0.905,0.34058,8,1431,1.98366
0.91,0.34272,8,1440,1.98366
0.915,0.3451,8,1450,1.98366
0.92,0.34748,8,1460,1.98366
0.925,0.34962,8,1469,1.98366
0.93,0.352,8,1479,1.98366
0.935,0.35438,8,1489,1.98366
0.94,0.35652,8,1498,1.98366
0.945,0.3589,8,1508,1.88889
0.95,0.36128,8,1518,1.88889
0.955,0.36343,8,1527,1.88889
0.96,0.36581,8,1537,1.88889
0.965,0.36795,8,1546,1.88889
0.97,0.37033,8,1556,1.88889
0.975,0.37247,8,1565,1.88889
0.98,0.37485,8,1575,1.88889
0.985,0.37699,8,1584,1.88889
0.99,0.37937,8,1594,1.88889
0.995,0.38175,8,1604,1.88889
1,0.38389,8,1613,1.88889
1.005,0.38627,8,1623,1.88889
1.01,0.38842,8,1632,1.88889
1.015,0.3908,8,1642,1.88889
1.02,0.39317,8,1652,1.88889
