Time(s),h(m),V(V),Encoder,ADC
0,0,-10,0,1
0.005,-0.00023799,-10,-1,1
0.01,-0.00047598,-10,-2,1
0.015,-0.00095197,-10,-4,-195
0.02,-0.0016659,-10,-7,-195
0.025,-0.0023799,-10,-10,-195
0.03,-0.0030939,-10,-13,-195
0.035,-0.0042839,-10,-18,-231
0.04,-0.0052358,-10,-22,-231
0.045,-0.0064258,-10,-27,-231
0.05,-0.0078538,-10,-33,-192
0.055,-0.0092817,-10,-39,-192
0.06,-0.01071,-10,-45,-192
0.065,-0.012138,-10,-51,-192
0.07,-0.013804,-10,-58,-156
0.075,-0.015232,-10,-64,-156
0.08,-0.016897,-10,-71,-156
0.085,-0.018801,-10,-79,-184
0.09,-0.020467,-10,-86,-184
0.095,-0.022133,-10,-93,-184
0.1,-0.024037,-10,-101,-184
0.105,-0.025703,-10,-108,-112
0.11,-0.027607,-10,-116,-112
0.115,-0.029511,-10,-124,-112
0.12,-0.031177,-10,-131,-143
0.125,-0.033081,-10,-139,-143
0.13,-0.034985,-10,-147,-143
0.135,-0.036889,-10,-155,-143
0.14,-0.038793,-10,-163,-120
0.145,-0.040697,-10,-171,-120
0.15,-0.042601,-10,-179,-120
0.155,-0.044743,-10,-188,-127
0.16,-0.046647,-10,-196,-127
0.165,-0.04855,-10,-204,-127
0.17,-0.050692,-10,-213,-127
0.175,-0.052596,-10,-221,-120
0.18,-0.054738,-10,-230,-120
0.185,-0.05688,-10,-239,-120
0.19,-0.058784,-10,-247,-120
0.195,-0.060926,-10,-256,-120
0.2,-0.063068,-10,-265,-120
0.205,-0.065448,-10,-275,-120
0.21,-0.06759,-10,-284,-99
0.215,-0.069732,-10,-293,-99
0.22,-0.072112,-10,-303,-99
0.225,-0.074254,-10,-312,-99
0.23,-0.076634,-10,-322,-97
0.235,-0.079013,-10,-332,-97
0.24,-0.081393,-10,-342,-97
0.245,-0.083773,-10,-352,-88
0.25,-0.086391,-10,-363,-88
0.255,-0.088771,-10,-373,-88
0.26,-0.091151,-10,-383,-88
0.265,-0.093769,-10,-394,-88
0.27,-0.096149,-10,-404,-88
0.275,-0.098767,-10,-415,-88
0.28,-0.10115,-10,-425,-78
0.285,-0.10376,-10,-436,-78
0.29,-0.10638,-10,-447,-78
0.295,-0.109,-10,-458,-78
0.3,-0.11162,-10,-469,-83
0.305,-0.11424,-10,-480,-83
0.31,-0.11662,-10,-490,-83
0.315,-0.11923,-10,-501,-71
0.32,-0.12185,-10,-512,-71
0.325,-0.12447,-10,-523,-71
0.33,-0.12709,-10,-534,-71
0.335,-0.12971,-10,-545,-88
0.34,-0.13209,-10,-555,-88
0.345,-0.1347,-10,-566,-88
0.35,-0.13732,-10,-577,-63
0.355,-0.1397,-10,-587,-63
0.36,-0.14232,-10,-598,-63
0.365,-0.14494,-10,-609,-63
0.37,-0.14732,-10,-619,-88
0.375,-0.14994,-10,-630,-88
0.38,-0.15255,-10,-641,-88
0.385,-0.15517,-10,-652,-88
0.39,-0.15755,-10,-662,-88
0.395,-0.16017,-10,-673,-88
0.4,-0.16279,-10,-684,-88
0.405,-0.16517,-10,-694,-79
0.41,-0.16778,-10,-705,-79
0.415,-0.1704,-10,-716,-79
0.42,-0.17302,-10,-727,-79
0.425,-0.1754,-10,-737,-79
0.43,-0.17802,-10,-748,-79
0.435,-0.18064,-10,-759,-79
0.44,-0.18325,-10,-770,-63
0.445,-0.18587,-10,-781,-63
0.45,-0.18849,-10,-792,-63
0.455,-0.19111,-10,-803,-63
0.46,-0.19373,-10,-814,-78
