Time(s),h(m),V(V),Encoder,ADC
0,0,-6,0,1
0.005,0,-6,0,1
0.01,0,-6,0,1
0.015,0,-6,0,1
0.02,-0.00023799,-6,-1,1
0.025,-0.00047598,-6,-2,-193
0.03,-0.00095197,-6,-4,-193
0.035,-0.00119,-6,-5,-193
0.04,-0.0019039,-6,-8,-216
0.045,-0.0023799,-6,-10,-216
0.05,-0.0030939,-6,-13,-216
0.055,-0.0038079,-6,-16,-216
0.06,-0.0047598,-6,-20,-177
0.065,-0.0054738,-6,-23,-177
0.07,-0.0064258,-6,-27,-177
0.075,-0.0073778,-6,-31,-192
0.08,-0.0083297,-6,-35,-192
0.085,-0.0092817,-6,-39,-192
0.09,-0.010472,-6,-44,-192
0.095,-0.011424,-6,-48,-177
0.1,-0.012614,-6,-53,-177
0.105,-0.013804,-6,-58,-177
0.11,-0.014994,-6,-63,-177
0.115,-0.016183,-6,-68,-177
0.12,-0.017373,-6,-73,-177
0.125,-0.018563,-6,-78,-177
0.13,-0.019753,-6,-83,-159
0.135,-0.020943,-6,-88,-159
0.14,-0.022133,-6,-93,-159
0.145,-0.023323,-6,-98,-143
0.15,-0.024513,-6,-103,-143
0.155,-0.025703,-6,-108,-143
0.16,-0.026893,-6,-113,-143
0.165,-0.028083,-6,-118,-152
0.17,-0.029273,-6,-123,-152
0.175,-0.030463,-6,-128,-152
0.18,-0.031653,-6,-133,-177
0.185,-0.032843,-6,-138,-177
0.19,-0.033795,-6,-142,-177
0.195,-0.034985,-6,-147,-177
0.2,-0.036175,-6,-152,-184
0.205,-0.037365,-6,-157,-184
0.21,-0.038555,-6,-162,-184
0.215,-0.039745,-6,-167,-184
0.22,-0.040935,-6,-172,-167
0.225,-0.042125,-6,-177,-167
0.23,-0.043553,-6,-183,-167
0.235,-0.044743,-6,-188,-159
0.24,-0.045933,-6,-193,-159
0.245,-0.047123,-6,-198,-159
0.25,-0.04855,-6,-204,-159
0.255,-0.04974,-6,-209,-172
0.26,-0.051168,-6,-215,-172
0.265,-0.052358,-6,-220,-172
0.27,-0.053786,-6,-226,-159
0.275,-0.055214,-6,-232,-159
0.28,-0.056642,-6,-238,-159
0.285,-0.05807,-6,-244,-159
0.29,-0.059498,-6,-250,-159
0.295,-0.060926,-6,-256,-159
0.3,-0.062354,-6,-262,-159
0.305,-0.063782,-6,-268,-152
0.31,-0.06521,-6,-274,-152
0.315,-0.066638,-6,-280,-152
0.32,-0.068304,-6,-287,-152
0.325,-0.069732,-6,-293,-152
0.33,-0.071398,-6,-300,-152
0.335,-0.072826,-6,-306,-152
0.34,-0.074254,-6,-312,-152
0.345,-0.07592,-6,-319,-152
0.35,-0.077586,-6,-326,-152
0.355,-0.079013,-6,-332,-152
0.36,-0.080679,-6,-339,-127
0.365,-0.082345,-6,-346,-127
0.37,-0.083773,-6,-352,-127
0.375,-0.085439,-6,-359,-152
0.38,-0.086867,-6,-365,-152
0.385,-0.088533,-6,-372,-152
0.39,-0.090199,-6,-379,-152
0.395,-0.091627,-6,-385,-152
0.4,-0.093293,-6,-392,-152
0.405,-0.094721,-6,-398,-152
0.41,-0.096387,-6,-405,-152
0.415,-0.098053,-6,-412,-127
0.42,-0.099481,-6,-418,-127
0.425,-0.10115,-6,-425,-127
0.43,-0.10257,-6,-431,-156
0.435,-0.10424,-6,-438,-156
0.44,-0.10567,-6,-444,-156
0.445,-0.10733,-6,-451,-156
0.45,-0.10876,-6,-457,-176
0.455,-0.11043,-6,-464,-176
0.46,-0.11186,-6,-470,-176
0.465,-0.11352,-6,-477,-127
0.47,-0.11519,-6,-484,-127
0.475,-0.11685,-6,-491,-127
0.48,-0.11828,-6,-497,-127
0.485,-0.11995,-6,-504,-127
0.49,-0.12161,-6,-511,-127
0.495,-0.12328,-6,-518,-127
0.5,-0.12495,-6,-525,-140
0.505,-0.12661,-6,-532,-140
0.51,-0.12828,-6,-539,-140
0.515,-0.12994,-6,-546,-140
0.52,-0.13161,-6,-553,-112
0.525,-0.13328,-6,-560,-112
0.53,-0.13494,-6,-567,-112
0.535,-0.13661,-6,-574,-103
0.54,-0.13827,-6,-581,-103
0.545,-0.13994,-6,-588,-103
0.55,-0.14161,-6,-595,-103
0.555,-0.14327,-6,-602,-143
0.56,-0.14494,-6,-609,-143
0.565,-0.1466,-6,-616,-143
0.57,-0.14827,-6,-623,-143
0.575,-0.14994,-6,-630,-143
0.58,-0.15184,-6,-638,-143
0.585,-0.15351,-6,-645,-143
0.59,-0.15517,-6,-652,-127
0.595,-0.15684,-6,-659,-127
0.6,-0.1585,-6,-666,-127
0.605,-0.16017,-6,-673,-127
0.61,-0.16183,-6,-680,-127
0.615,-0.1635,-6,-687,-127
0.62,-0.16517,-6,-694,-127
0.625,-0.16683,-6,-701,-120
0.63,-0.1685,-6,-708,-120
0.635,-0.17016,-6,-715,-120
0.64,-0.17183,-6,-722,-120
0.645,-0.1735,-6,-729,-159
0.65,-0.17516,-6,-736,-159
0.655,-0.17683,-6,-743,-159
0.66,-0.17849,-6,-750,-127
0.665,-0.18016,-6,-757,-127
0.67,-0.18183,-6,-764,-127
0.675,-0.18349,-6,-771,-127
0.68,-0.18516,-6,-778,-127
0.685,-0.18682,-6,-785,-127
0.69,-0.18849,-6,-792,-127
0.695,-0.19016,-6,-799,-127
0.7,-0.19182,-6,-806,-127
0.705,-0.19349,-6,-813,-127
0.71,-0.19515,-6,-820,-127
0.715,-0.19682,-6,-827,-108
0.72,-0.19849,-6,-834,-108
0.725,-0.20039,-6,-842,-108
0.73,-0.20206,-6,-849,-127
0.735,-0.20372,-6,-856,-127
0.74,-0.20539,-6,-863,-127
0.745,-0.20705,-6,-870,-127
0.75,-0.20896,-6,-878,-120
0.755,-0.21062,-6,-885,-120
0.76,-0.21229,-6,-892,-120
0.765,-0.21396,-6,-899,-163
0.77,-0.21586,-6,-907,-163
0.775,-0.21753,-6,-914,-163
0.78,-0.21919,-6,-921,-163
0.785,-0.22086,-6,-928,-103
