Time(s),h(m),V(V),Encoder,ADC
0,0,4,0,-1
0.005,0,4,0,-176
0.01,-0.00023799,4,-1,-176
0.015,-0.00047598,4,-2,-176
0.02,-0.00071398,4,-3,-159
0.025,-0.00095197,4,-4,-159
0.03,-0.001428,4,-6,-159
0.035,-0.0016659,4,-7,-159
0.04,-0.0021419,4,-9,-159
0.045,-0.0028559,4,-12,-159
0.05,-0.0033319,4,-14,-159
0.055,-0.0040459,4,-17,-159
0.06,-0.0045219,4,-19,-159
0.065,-0.0052358,4,-22,-159
0.07,-0.0059498,4,-25,-159
0.075,-0.0069018,4,-29,-156
0.08,-0.0076158,4,-32,-156
0.085,-0.0083297,4,-35,-156
0.09,-0.0092817,4,-39,-152
0.095,-0.0099957,4,-42,-152
0.1,-0.010948,4,-46,-152
0.105,-0.011662,4,-49,-152
0.11,-0.012614,4,-53,-143
0.115,-0.013566,4,-57,-143
0.12,-0.014518,4,-61,-143
0.125,-0.01547,4,-65,-143
0.13,-0.016421,4,-69,-127
0.135,-0.017373,4,-73,-127
0.14,-0.018325,4,-77,-127
0.145,-0.019277,4,-81,-152
0.15,-0.019991,4,-84,-152
0.155,-0.020943,4,-88,-152
0.16,-0.021895,4,-92,-152
0.165,-0.022847,4,-96,-143
0.17,-0.023799,4,-100,-143
0.175,-0.024513,4,-103,-143
0.18,-0.025465,4,-107,-143
0.185,-0.026417,4,-111,-143
0.19,-0.027369,4,-115,-143
0.195,-0.028083,4,-118,-143
0.2,-0.029035,4,-122,-143
0.205,-0.029749,4,-125,-143
0.21,-0.030701,4,-129,-143
0.215,-0.031653,4,-133,-152
0.22,-0.032367,4,-136,-152
0.225,-0.033081,4,-139,-152
0.23,-0.034033,4,-143,-152
0.235,-0.034747,4,-146,-152
0.24,-0.035699,4,-150,-152
0.245,-0.036413,4,-153,-152
0.25,-0.037365,4,-157,-159
0.255,-0.038079,4,-160,-159
0.26,-0.038793,4,-163,-159
0.265,-0.039745,4,-167,-159
0.27,-0.040459,4,-170,-152
0.275,-0.041411,4,-174,-152
0.28,-0.042125,4,-177,-152
0.285,-0.043077,4,-181,-152
0.29,-0.044029,4,-185,-152
0.295,-0.044743,4,-188,-152
0.3,-0.045695,4,-192,-152
0.305,-0.046409,4,-195,-127
0.31,-0.04736,4,-199,-127
0.315,-0.048312,4,-203,-127
0.32,-0.049264,4,-207,-127
0.325,-0.049978,4,-210,-143
0.33,-0.05093,4,-214,-143
0.335,-0.051882,4,-218,-143
0.34,-0.052834,4,-222,-143
0.345,-0.053786,4,-226,-143
0.35,-0.054738,4,-230,-143
0.355,-0.05569,4,-234,-143
0.36,-0.056642,4,-238,-143
0.365,-0.057356,4,-241,-143
0.37,-0.058308,4,-245,-143
0.375,-0.05926,4,-249,-127
0.38,-0.060212,4,-253,-127
0.385,-0.061164,4,-257,-127
0.39,-0.062116,4,-261,-127
0.395,-0.063068,4,-265,-159
0.4,-0.06402,4,-269,-159
0.405,-0.064972,4,-273,-159
0.41,-0.065924,4,-277,-140
0.415,-0.066876,4,-281,-140
0.42,-0.067828,4,-285,-140
