Time(s),h(m),V(V),Encoder,ADC
0,0,-5,0,1
0.005,0,-5,0,1
0.01,0,-5,0,1
0.015,0,-5,0,1
0.02,-0.00047598,-5,-2,-224
0.025,-0.00071398,-5,-3,-224
0.03,-0.00095197,-5,-4,-224
0.035,-0.001428,-5,-6,-256
0.04,-0.0019039,-5,-8,-256
0.045,-0.0023799,-5,-10,-256
0.05,-0.0028559,-5,-12,-256
0.055,-0.0035699,-5,-15,-225
0.06,-0.0040459,-5,-17,-225
0.065,-0.0047598,-5,-20,-225
0.07,-0.0054738,-5,-23,-199
0.075,-0.0061878,-5,-26,-199
0.08,-0.0069018,-5,-29,-199
0.085,-0.0078538,-5,-33,-199
0.09,-0.0085677,-5,-36,-192
0.095,-0.0095197,-5,-40,-192
0.1,-0.010472,-5,-44,-192
0.105,-0.011186,-5,-47,-216
0.11,-0.012138,-5,-51,-216
0.115,-0.01309,-5,-55,-216
0.12,-0.014042,-5,-59,-216
0.125,-0.014994,-5,-63,-167
0.13,-0.015945,-5,-67,-167
0.135,-0.016659,-5,-70,-167
0.14,-0.017611,-5,-74,-177
0.145,-0.018563,-5,-78,-177
0.15,-0.019515,-5,-82,-177
0.155,-0.020467,-5,-86,-177
0.16,-0.021419,-5,-90,-184
0.165,-0.022609,-5,-95,-184
0.17,-0.023561,-5,-99,-184
0.175,-0.024513,-5,-103,-176
0.18,-0.025465,-5,-107,-176
0.185,-0.026655,-5,-112,-176
0.19,-0.027607,-5,-116,-176
0.195,-0.028559,-5,-120,-176
0.2,-0.029749,-5,-125,-176
0.205,-0.030701,-5,-129,-176
0.21,-0.031891,-5,-134,-176
0.215,-0.032843,-5,-138,-177
0.22,-0.034033,-5,-143,-177
0.225,-0.035223,-5,-148,-177
0.23,-0.036175,-5,-152,-159
0.235,-0.037365,-5,-157,-159
0.24,-0.038555,-5,-162,-159
0.245,-0.039745,-5,-167,-159
0.25,-0.040935,-5,-172,-127
0.255,-0.042363,-5,-178,-127
0.26,-0.043553,-5,-183,-127
0.265,-0.044743,-5,-188,-143
0.27,-0.045933,-5,-193,-143
0.275,-0.04736,-5,-199,-143
0.28,-0.04855,-5,-204,-143
0.285,-0.049978,-5,-210,-156
0.29,-0.051406,-5,-216,-156
0.295,-0.052596,-5,-221,-156
0.3,-0.054024,-5,-227,-172
0.305,-0.055452,-5,-233,-172
0.31,-0.056642,-5,-238,-172
0.315,-0.05807,-5,-244,-172
0.32,-0.059498,-5,-250,-152
