Time(s),h(m),V(V),Encoder,ADC
0,0,-10,0,1
0.005,0,-10,0,1
0.01,-0.00023799,-10,-1,-280
0.015,-0.00047598,-10,-2,-280
0.02,-0.00119,-10,-5,-280
0.025,-0.0016659,-10,-7,-240
0.03,-0.0026179,-10,-11,-240
0.035,-0.0035699,-10,-15,-240
0.04,-0.0047598,-10,-20,-240
0.045,-0.0059498,-10,-25,-184
0.05,-0.0071398,-10,-30,-184
0.055,-0.0085677,-10,-36,-184
0.06,-0.0099957,-10,-42,-207
0.065,-0.011662,-10,-49,-207
0.07,-0.013328,-10,-56,-207
0.075,-0.014994,-10,-63,-207
0.08,-0.016659,-10,-70,-143
0.085,-0.018325,-10,-77,-143
0.09,-0.020229,-10,-85,-143
0.095,-0.022133,-10,-93,-143
0.1,-0.024037,-10,-101,-112
0.105,-0.025941,-10,-109,-112
0.11,-0.027845,-10,-117,-112
0.115,-0.029749,-10,-125,-140
0.12,-0.031653,-10,-133,-140
0.125,-0.033795,-10,-142,-140
0.13,-0.035699,-10,-150,-140
0.135,-0.037841,-10,-159,-127
0.14,-0.039745,-10,-167,-127
0.145,-0.041887,-10,-176,-127
0.15,-0.044029,-10,-185,-112
0.155,-0.045933,-10,-193,-112
0.16,-0.048074,-10,-202,-112
0.165,-0.050216,-10,-211,-112
0.17,-0.052358,-10,-220,-120
0.175,-0.0545,-10,-229,-120
0.18,-0.056642,-10,-238,-120
0.185,-0.059022,-10,-248,-108
0.19,-0.061164,-10,-257,-108
0.195,-0.063544,-10,-267,-108
0.2,-0.065686,-10,-276,-108
0.205,-0.068066,-10,-286,-110
0.21,-0.070446,-10,-296,-110
0.215,-0.072826,-10,-306,-110
0.22,-0.075206,-10,-316,-96
0.225,-0.077824,-10,-327,-96
0.23,-0.080203,-10,-337,-96
0.235,-0.082821,-10,-348,-96
0.24,-0.085201,-10,-358,-83
0.245,-0.087819,-10,-369,-83
0.25,-0.090437,-10,-380,-83
0.255,-0.093055,-10,-391,-71
0.26,-0.095673,-10,-402,-71
0.265,-0.098291,-10,-413,-71
0.27,-0.10091,-10,-424,-71
0.275,-0.10353,-10,-435,-83
0.28,-0.10638,-10,-447,-83
0.285,-0.109,-10,-458,-83
0.29,-0.11162,-10,-469,-83
0.295,-0.11447,-10,-481,-71
0.3,-0.11709,-10,-492,-71
0.305,-0.11971,-10,-503,-71
0.31,-0.12257,-10,-515,-78
0.315,-0.12518,-10,-526,-78
0.32,-0.12804,-10,-538,-78
0.325,-0.13066,-10,-549,-78
0.33,-0.13328,-10,-560,-71
0.335,-0.13613,-10,-572,-71
0.34,-0.13875,-10,-583,-71
0.345,-0.14137,-10,-594,-79
0.35,-0.14422,-10,-606,-79
0.355,-0.14684,-10,-617,-79
0.36,-0.14946,-10,-628,-79
0.365,-0.15232,-10,-640,-79
0.37,-0.15493,-10,-651,-79
0.375,-0.15755,-10,-662,-79
0.38,-0.16017,-10,-673,-79
0.385,-0.16302,-10,-685,-79
0.39,-0.16564,-10,-696,-79
0.395,-0.1685,-10,-708,-79
0.4,-0.17112,-10,-719,-78
0.405,-0.17397,-10,-731,-78
0.41,-0.17659,-10,-742,-78
0.415,-0.17921,-10,-753,-71
0.42,-0.18206,-10,-765,-71
0.425,-0.18492,-10,-777,-71
0.43,-0.18754,-10,-788,-71
0.435,-0.19039,-10,-800,-63
0.44,-0.19325,-10,-812,-63
0.445,-0.19587,-10,-823,-63
0.45,-0.19872,-10,-835,-62
0.455,-0.20158,-10,-847,-62
0.46,-0.20444,-10,-859,-62
0.465,-0.20729,-10,-871,-62
0.47,-0.21015,-10,-883,-71
0.475,-0.213,-10,-895,-71
0.48,-0.21586,-10,-907,-71
0.485,-0.21848,-10,-918,-71
0.49,-0.22133,-10,-930,-63
0.495,-0.22419,-10,-942,-63
0.5,-0.22704,-10,-954,-63
0.505,-0.2299,-10,-966,-71
0.51,-0.23276,-10,-978,-71
0.515,-0.23561,-10,-990,-71
0.52,-0.23847,-10,-1002,-71
0.525,-0.24109,-10,-1013,-63
0.53,-0.24394,-10,-1025,-63
0.535,-0.2468,-10,-1037,-63
0.54,-0.24965,-10,-1049,-71
0.545,-0.25251,-10,-1061,-71
0.55,-0.25513,-10,-1072,-71
0.555,-0.25798,-10,-1084,-71
0.56,-0.26084,-10,-1096,-56
0.565,-0.2637,-10,-1108,-56
0.57,-0.26631,-10,-1119,-56
0.575,-0.26917,-10,-1131,-63
0.58,-0.27203,-10,-1143,-63
0.585,-0.27488,-10,-1155,-63
0.59,-0.27774,-10,-1167,-63
0.595,-0.28036,-10,-1178,-71
0.6,-0.28321,-10,-1190,-71
0.605,-0.28607,-10,-1202,-71
