Time(s),h(m),V(V),Encoder,ADC
0,0,10,0,-1
0.005,-0.00023799,10,-1,-1
0.01,-0.00071398,10,-3,-227
0.015,-0.00119,10,-5,-227
0.02,-0.0019039,10,-8,-227
0.025,-0.0028559,10,-12,-227
0.03,-0.0038079,10,-16,-192
0.035,-0.0049978,10,-21,-192
0.04,-0.0064258,10,-27,-192
0.045,-0.0076158,10,-32,-192
0.05,-0.0092817,10,-39,-159
0.055,-0.01071,10,-45,-159
0.06,-0.012376,10,-52,-159
0.065,-0.014042,10,-59,-103
0.07,-0.015945,10,-67,-103
0.075,-0.017611,10,-74,-103
0.08,-0.019515,10,-82,-103
0.085,-0.021419,10,-90,-126
0.09,-0.023561,10,-99,-126
0.095,-0.025465,10,-107,-126
0.1,-0.027607,10,-116,-112
0.105,-0.029511,10,-124,-112
0.11,-0.031653,10,-133,-112
0.115,-0.033795,10,-142,-112
0.12,-0.035699,10,-150,-112
0.125,-0.037841,10,-159,-112
0.13,-0.039983,10,-168,-112
0.135,-0.042125,10,-177,-99
0.14,-0.044267,10,-186,-99
0.145,-0.046409,10,-195,-99
0.15,-0.04855,10,-204,-99
0.155,-0.05093,10,-214,-96
0.16,-0.053072,10,-223,-96
0.165,-0.055214,10,-232,-96
0.17,-0.057594,10,-242,-92
0.175,-0.059974,10,-252,-92
0.18,-0.062354,10,-262,-92
0.185,-0.064734,10,-272,-92
0.19,-0.067114,10,-282,-97
0.195,-0.069494,10,-292,-97
0.2,-0.071874,10,-302,-97
0.205,-0.074492,10,-313,-88
0.21,-0.07711,10,-324,-88
0.215,-0.079489,10,-334,-88
0.22,-0.082107,10,-345,-88
0.225,-0.084725,10,-356,-71
0.23,-0.087581,10,-368,-71
0.235,-0.090199,10,-379,-71
0.24,-0.092817,10,-390,-71
0.245,-0.095673,10,-402,-71
0.25,-0.098291,10,-413,-71
0.255,-0.10115,10,-425,-71
0.26,-0.104,10,-437,-63
0.265,-0.10662,10,-448,-63
0.27,-0.10948,10,-460,-63
0.275,-0.11233,10,-472,-63
0.28,-0.11519,10,-484,-56
0.285,-0.11804,10,-496,-56
0.29,-0.1209,10,-508,-56
0.295,-0.12376,10,-520,-63
0.3,-0.12661,10,-532,-63
0.305,-0.12947,10,-544,-63
0.31,-0.13232,10,-556,-63
0.315,-0.13518,10,-568,-62
0.32,-0.13804,10,-580,-62
0.325,-0.14089,10,-592,-62
0.33,-0.14375,10,-604,-63
0.335,-0.1466,10,-616,-63
0.34,-0.14922,10,-627,-63
0.345,-0.15208,10,-639,-63
0.35,-0.15493,10,-651,-60
0.355,-0.15779,10,-663,-60
0.36,-0.16064,10,-675,-60
0.365,-0.1635,10,-687,-63
0.37,-0.16636,10,-699,-63
0.375,-0.16921,10,-711,-63
0.38,-0.17207,10,-723,-63
0.385,-0.17492,10,-735,-63
0.39,-0.17778,10,-747,-63
0.395,-0.18064,10,-759,-63
0.4,-0.18349,10,-771,-63
0.405,-0.18635,10,-783,-63
0.41,-0.1892,10,-795,-63
0.415,-0.1923,10,-808,-63
0.42,-0.19515,10,-820,-62
0.425,-0.19801,10,-832,-62
0.43,-0.2011,10,-845,-62
0.435,-0.20396,10,-857,-62
0.44,-0.20682,10,-869,-60
0.445,-0.20991,10,-882,-60
0.45,-0.21277,10,-894,-60
0.455,-0.21586,10,-907,-60
0.46,-0.21872,10,-919,-60
0.465,-0.22181,10,-932,-60
0.47,-0.22466,10,-944,-60
0.475,-0.22776,10,-957,-60
0.48,-0.23061,10,-969,-60
0.485,-0.23371,10,-982,-60
