Time(s),h(m),V(V),Encoder,ADC
0,0,6,0,-207
0.005,-0.00023799,6,-1,-207
0.01,-0.00047598,6,-2,-207
0.015,-0.00095197,6,-4,-207
0.02,-0.00119,6,-5,-206
0.025,-0.0019039,6,-8,-206
0.03,-0.0023799,6,-10,-206
0.035,-0.0030939,6,-13,-193
0.04,-0.0038079,6,-16,-193
0.045,-0.0047598,6,-20,-193
0.05,-0.0054738,6,-23,-193
0.055,-0.0064258,6,-27,-167
0.06,-0.0073778,6,-31,-167
0.065,-0.0085677,6,-36,-167
0.07,-0.0095197,6,-40,-127
0.075,-0.01071,6,-45,-127
0.08,-0.011662,6,-49,-127
0.085,-0.012852,6,-54,-127
0.09,-0.014042,6,-59,-163
0.095,-0.015232,6,-64,-163
0.1,-0.016421,6,-69,-163
0.105,-0.017849,6,-75,-163
0.11,-0.019039,6,-80,-152
0.115,-0.020229,6,-85,-152
0.12,-0.021657,6,-91,-152
0.125,-0.022847,6,-96,-159
0.13,-0.024275,6,-102,-159
0.135,-0.025465,6,-107,-159
0.14,-0.026893,6,-113,-159
0.145,-0.028321,6,-119,-127
0.15,-0.029749,6,-125,-127
0.155,-0.031177,6,-131,-127
0.16,-0.032367,6,-136,-143
0.165,-0.033795,6,-142,-143
0.17,-0.035223,6,-148,-143
0.175,-0.036651,6,-154,-143
0.18,-0.038317,6,-161,-127
0.185,-0.039745,6,-167,-127
0.19,-0.041173,6,-173,-127
0.195,-0.042839,6,-180,-127
0.2,-0.044505,6,-187,-127
0.205,-0.045933,6,-193,-127
0.21,-0.047598,6,-200,-127
0.215,-0.049264,6,-207,-124
0.22,-0.05093,6,-214,-124
0.225,-0.052596,6,-221,-124
0.23,-0.0545,6,-229,-120
0.235,-0.056166,6,-236,-120
0.24,-0.057832,6,-243,-120
0.245,-0.059736,6,-251,-120
0.25,-0.06164,6,-259,-120
0.255,-0.063306,6,-266,-120
0.26,-0.06521,6,-274,-120
0.265,-0.067114,6,-282,-88
0.27,-0.069018,6,-290,-88
0.275,-0.070922,6,-298,-88
0.28,-0.072826,6,-306,-88
0.285,-0.07473,6,-314,-120
0.29,-0.076634,6,-322,-120
0.295,-0.078538,6,-330,-120
0.3,-0.080441,6,-338,-120
0.305,-0.082345,6,-346,-112
0.31,-0.084249,6,-354,-112
0.315,-0.086153,6,-362,-112
0.32,-0.088057,6,-370,-112
0.325,-0.090199,6,-379,-112
0.33,-0.092103,6,-387,-112
0.335,-0.094007,6,-395,-112
0.34,-0.095911,6,-403,-103
0.345,-0.097815,6,-411,-103
0.35,-0.099719,6,-419,-103
0.355,-0.10162,6,-427,-96
0.36,-0.10353,6,-435,-96
0.365,-0.10543,6,-443,-96
0.37,-0.10757,6,-452,-96
0.375,-0.10948,6,-460,-124
0.38,-0.11138,6,-468,-124
0.385,-0.11352,6,-477,-124
0.39,-0.11543,6,-485,-112
0.395,-0.11733,6,-493,-112
0.4,-0.11947,6,-502,-112
0.405,-0.12138,6,-510,-112
0.41,-0.12352,6,-519,-97
0.415,-0.12542,6,-527,-97
0.42,-0.12756,6,-536,-97
0.425,-0.12971,6,-545,-103
0.43,-0.13161,6,-553,-103
0.435,-0.13375,6,-562,-103
0.44,-0.13589,6,-571,-103
0.445,-0.1378,6,-579,-103
0.45,-0.13994,6,-588,-103
0.455,-0.14208,6,-597,-103
0.46,-0.14422,6,-606,-96
0.465,-0.14637,6,-615,-96
0.47,-0.14851,6,-624,-96
0.475,-0.15065,6,-633,-96
0.48,-0.15279,6,-642,-92
0.485,-0.15493,6,-651,-92
0.49,-0.15708,6,-660,-92
0.495,-0.15922,6,-669,-92
0.5,-0.16112,6,-677,-103
0.505,-0.16326,6,-686,-103
0.51,-0.1654,6,-695,-103
0.515,-0.16755,6,-704,-92
0.52,-0.16969,6,-713,-92
0.525,-0.17183,6,-722,-92
0.53,-0.17397,6,-731,-92
0.535,-0.17611,6,-740,-103
0.54,-0.17826,6,-749,-103
0.545,-0.1804,6,-758,-103
0.55,-0.18254,6,-767,-99
0.555,-0.18444,6,-775,-99
0.56,-0.18659,6,-784,-99
0.565,-0.18873,6,-793,-99
0.57,-0.19087,6,-802,-88
0.575,-0.19301,6,-811,-88
0.58,-0.19515,6,-820,-88
0.585,-0.1973,6,-829,-103
0.59,-0.19944,6,-838,-103
0.595,-0.20158,6,-847,-103
0.6,-0.20372,6,-856,-103
0.605,-0.20586,6,-865,-96
0.61,-0.20801,6,-874,-96
0.615,-0.21015,6,-883,-96
0.62,-0.21229,6,-892,-92
0.625,-0.21443,6,-901,-92
0.63,-0.21681,6,-911,-92
0.635,-0.21895,6,-920,-92
0.64,-0.22109,6,-929,-92
0.645,-0.22324,6,-938,-92
0.65,-0.22538,6,-947,-92
0.655,-0.22752,6,-956,-103
0.66,-0.22966,6,-965,-103
0.665,-0.2318,6,-974,-103
0.67,-0.23395,6,-983,-103
0.675,-0.23633,6,-993,-96
0.68,-0.23847,6,-1002,-96
0.685,-0.24061,6,-1011,-96
0.69,-0.24275,6,-1020,-96
0.695,-0.24489,6,-1029,-96
0.7,-0.24704,6,-1038,-96
