Time(s), V(V),Encoder,ADC
4.5651,11.751,-1246,-24
4.5701,11.712,-1262,-24
4.5751,11.669,-1278,-17
4.5801,11.624,-1294,-17
4.5851,11.575,-1309,-17
4.5901,11.524,-1325,-15
4.5951,11.47,-1341,-15
4.6001,11.414,-1357,-15
4.6051,11.354,-1373,-15
4.6101,11.292,-1389,-24
4.6151,11.226,-1405,-24
4.6201,11.158,-1421,-24
4.6251,11.088,-1437,-15
4.6301,11.014,-1453,-15
4.6351,10.938,-1469,-15
4.6401,10.859,-1485,-15
4.6451,10.778,-1501,-15
4.6501,10.693,-1517,-15
4.6551,10.607,-1533,-15
4.6601,10.517,-1549,-15
4.6651,10.425,-1565,-15
4.6701,10.33,-1581,-15
4.6751,10.233,-1597,-15
4.6801,10.134,-1613,-24
4.6851,10.031,-1629,-24
4.6901,9.9266,-1645,-24
4.6951,9.8195,-1661,-15
4.7001,9.71,-1677,-15
4.7051,9.598,-1693,-15
4.7101,9.4837,-1709,-15
4.7151,9.367,-1725,-15
4.7201,9.2481,-1741,-15
4.7251,9.1268,-1757,-15
4.7301,9.0033,-1773,-15
4.7351,8.8776,-1789,-15
4.7401,8.7497,-1805,-15
4.7451,8.6196,-1821,-15
4.7501,8.4874,-1837,-24
4.7551,8.3531,-1853,-24
4.7601,8.2167,-1869,-24
4.7651,8.0784,-1885,-24
4.7701,7.938,-1901,-15
4.7751,7.7956,-1917,-15
4.7801,7.6514,-1933,-15
4.7851,7.5052,-1949,-15
4.7901,7.3573,-1965,-15
4.7951,7.2074,-1981,-15
4.8001,7.0558,-1997,-15
4.8051,6.9025,-2013,-24
4.8101,6.7475,-2029,-24
4.8151,6.5908,-2044,-24
4.8201,6.4324,-2060,-15
4.8251,6.2725,-2076,-15
4.8301,6.1111,-2092,-15
4.8351,5.9481,-2107,-15
4.8401,5.7837,-2123,-15
4.8451,5.6178,-2139,-15
4.8501,5.4506,-2155,-15
4.8551,5.282,-2170,-24
4.8601,5.1121,-2186,-24
4.8651,4.9409,-2202,-24
4.8701,4.7685,-2217,-24
4.8751,4.595,-2233,-24
4.8801,4.4203,-2248,-24
4.8851,4.2445,-2264,-24
4.8901,4.0677,-2279,-28
4.8951,3.8899,-2295,-28
4.9001,3.7111,-2310,-28
4.9051,3.5314,-2325,-28
4.9101,3.3508,-2341,-15
4.9151,3.1694,-2356,-15
4.9201,2.9872,-2371,-15
4.9251,2.8043,-2386,-15
4.9301,2.6207,-2402,-24
4.9351,2.4364,-2417,-24
4.9401,2.2515,-2432,-24
4.9451,2.0661,-2447,-24
4.9501,1.8802,-2462,-24
4.9551,1.6938,-2477,-24
4.9601,1.507,-2492,-24
4.9651,1.3198,-2507,-15
4.9701,1.1323,-2521,-15
4.9751,0.94454,-2536,-15
4.9801,0.75652,-2551,-15
4.9851,0.56831,-2565,-15
4.9901,0.37996,-2580,-15
4.9951,0.19152,-2594,-15
5.0001,0.0030475,-2609,-7
5.0051,-0.18544,-2623,-7
5.0101,-0.37388,-2637,-7
5.0151,-0.56223,-2652,31
5.0201,-0.75045,-2666,31
5.0251,-0.93847,-2680,31
5.0301,-1.1263,-2694,31
5.0351,-1.3138,-2708,127
5.0401,-1.501,-2721,127
5.0451,-1.6878,-2735,127
5.0501,-1.8742,-2748,195
5.0551,-2.0601,-2761,195
5.0601,-2.2456,-2774,195
5.0651,-2.4305,-2787,195
5.0701,-2.6147,-2799,224
5.0751,-2.7984,-2811,224
5.0801,-2.9813,-2823,224
5.0851,-3.1635,-2834,271
5.0901,-3.3449,-2845,271
5.0951,-3.5256,-2855,271
5.1001,-3.7053,-2866,271
5.1051,-3.8841,-2876,284
5.1101,-4.062,-2885,284
5.1151,-4.2388,-2894,284
5.1201,-4.4146,-2903,284
5.1251,-4.5894,-2911,295
5.1301,-4.7629,-2918,295
5.1351,-4.9354,-2925,295
5.1401,-5.1066,-2932,287
5.1451,-5.2765,-2938,287
5.1501,-5.4451,-2944,287
5.1551,-5.6124,-2949,287
5.1601,-5.7783,-2953,263
5.1651,-5.9428,-2957,263
5.1701,-6.1058,-2961,263
5.1751,-6.2673,-2964,263
5.1801,-6.4273,-2966,263
5.1851,-6.5857,-2968,263
5.1901,-6.7425,-2969,263
5.1951,-6.8975,-2970,263
5.2001,-7.0509,-2970,263
5.2051,-7.2026,-2969,263
5.2101,-7.3524,-2968,256
5.2151,-7.5005,-2966,256
5.2201,-7.6467,-2964,256
5.2251,-7.791,-2962,256
5.2301,-7.9334,-2959,220
5.2351,-8.0738,-2955,220
5.2401,-8.2123,-2951,220
5.2451,-8.3487,-2947,176
5.2501,-8.4831,-2942,176
5.2551,-8.6153,-2937,176
5.2601,-8.7455,-2931,176
5.2651,-8.8735,-2925,152
5.2701,-8.9993,-2919,152
5.2751,-9.1229,-2911,152
5.2801,-9.2442,-2904,112
5.2851,-9.3632,-2897,112
5.2901,-9.4799,-2889,112
5.2951,-9.5943,-2880,112
5.3001,-9.7064,-2872,127
5.3051,-9.816,-2863,127
5.3101,-9.9232,-2854,127
5.3151,-10.028,-2844,127
5.3201,-10.13,-2834,97
5.3251,-10.23,-2824,97
5.3301,-10.327,-2814,97
5.3351,-10.422,-2803,79
5.3401,-10.514,-2793,79
5.3451,-10.604,-2781,79
5.3501,-10.691,-2770,79
5.3551,-10.775,-2759,63
5.3601,-10.857,-2747,63
5.3651,-10.936,-2735,63
5.3701,-11.012,-2723,60
5.3751,-11.085,-2711,60
5.3801,-11.156,-2699,60
5.3851,-11.224,-2686,60
5.3901,-11.29,-2674,49
5.3951,-11.352,-2661,49
5.4001,-11.412,-2648,49
5.4051,-11.469,-2635,60
5.4101,-11.523,-2622,60
5.4151,-11.574,-2608,60
5.4201,-11.622,-2595,60
5.4251,-11.668,-2581,48
5.4301,-11.71,-2568,48
5.4351,-11.75,-2554,48
5.4401,-11.787,-2540,31
5.4451,-11.821,-2526,31
5.4501,-11.852,-2512,31
5.4551,-11.88,-2498,31
5.4601,-11.905,-2484,31
5.4651,-11.927,-2470,31
5.4701,-11.946,-2455,31
5.4751,-11.963,-2441,31
5.4801,-11.976,-2427,28
5.4851,-11.987,-2412,28
5.4901,-11.994,-2398,28
5.4951,-11.998,-2383,24
5.5001,-12,-2368,24
5.5051,-11.999,-2353,24
5.5101,-11.994,-2339,24
5.5151,-11.987,-2324,24
5.5201,-11.977,-2309,24
5.5251,-11.963,-2294,24
5.5301,-11.947,-2279,24
5.5351,-11.928,-2264,24
5.5401,-11.906,-2249,24
5.5451,-11.881,-2234,24
5.5501,-11.853,-2219,15
5.5551,-11.822,-2203,15
5.5601,-11.788,-2188,15
5.5651,-11.751,-2173,15
5.5701,-11.712,-2158,15
5.5751,-11.669,-2143,15
5.5801,-11.624,-2127,15
5.5851,-11.576,-2112,7
5.5901,-11.524,-2097,7
5.5951,-11.47,-2082,7
5.6001,-11.414,-2066,28
5.6051,-11.354,-2051,28
5.6101,-11.292,-2036,28
5.6151,-11.226,-2020,28
5.6201,-11.158,-2005,17
5.6251,-11.088,-1990,17
5.6301,-11.014,-1974,17
5.6351,-10.938,-1959,15
5.6401,-10.859,-1943,15
5.6451,-10.778,-1928,15
5.6501,-10.694,-1913,15
5.6551,-10.607,-1897,15
5.6601,-10.517,-1882,15
5.6651,-10.425,-1867,15
5.6701,-10.331,-1851,15
5.6751,-10.233,-1836,15
5.6801,-10.134,-1820,15
5.6851,-10.031,-1805,15
5.6901,-9.9268,-1790,15
5.6951,-9.8196,-1774,15
5.7001,-9.7101,-1759,15
5.7051,-9.5981,-1743,15
5.7101,-9.4838,-1728,15
5.7151,-9.3672,-1713,15
5.7201,-9.2482,-1697,15
5.7251,-9.127,-1682,15
5.7301,-9.0035,-1666,15
5.7351,-8.8777,-1651,15
5.7401,-8.7498,-1636,15
5.7451,-8.6198,-1620,24
5.7501,-8.4876,-1605,24
5.7551,-8.3533,-1590,24
5.7601,-8.2169,-1574,24
5.7651,-8.0785,-1559,24
5.7701,-7.9382,-1544,24
5.7751,-7.7958,-1528,24
5.7801,-7.6516,-1513,15
5.7851,-7.5054,-1498,15
5.7901,-7.3574,-1483,15
5.7951,-7.2076,-1467,15
5.8001,-7.0561,-1452,15
5.8051,-6.9027,-1437,15
5.8101,-6.7477,-1422,15
5.8151,-6.591,-1407,15
5.8201,-6.4327,-1391,15
5.8251,-6.2727,-1376,15
5.8301,-6.1113,-1361,15
5.8351,-5.9483,-1346,15
5.8401,-5.7839,-1331,15
5.8451,-5.618,-1316,15
5.8501,-5.4508,-1301,15
5.8551,-5.2822,-1286,15
5.8601,-5.1123,-1271,15
5.8651,-4.9411,-1256,15
5.8701,-4.7688,-1241,24
5.8751,-4.5952,-1226,24
5.8801,-4.4205,-1211,24
5.8851,-4.2448,-1197,24
5.8901,-4.0679,-1182,24
5.8951,-3.8901,-1167,24
5.9001,-3.7113,-1152,24
5.9051,-3.5316,-1137,15
5.9101,-3.351,-1123,15
5.9151,-3.1696,-1108,15
5.9201,-2.9874,-1093,24
5.9251,-2.8045,-1079,24
5.9301,-2.6209,-1064,24
5.9351,-2.4367,-1050,24
5.9401,-2.2518,-1035,24
5.9451,-2.0664,-1021,24
5.9501,-1.8804,-1006,24
5.9551,-1.6941,-992,15
5.9601,-1.5072,-978,15
5.9651,-1.3201,-963,15
5.9701,-1.1326,-949,15
5.9751,-0.94478,-935,12
5.9801,-0.75678,-921,12
5.9851,-0.56856,-907,12
5.9901,-0.38022,-893,7
5.9951,-0.19177,-879,7
6.0001,-0.0032953,-865,7
6.0051,0.1852,-852,7
6.0101,0.37364,-838,1
6.0151,0.56197,-824,1
6.0201,0.7502,-811,1
6.0251,0.93821,-797,-103
6.0301,1.126,-784,-103
6.0351,1.3135,-771,-103
6.0401,1.5007,-758,-103
6.0451,1.6875,-745,-163
6.0501,1.874,-732,-163
6.0551,2.0599,-720,-163
6.0601,2.2453,-707,-163
6.0651,2.4302,-695,-224
6.0701,2.6145,-684,-224
6.0751,2.7981,-672,-224
6.0801,2.9811,-661,-256
6.0851,3.1633,-650,-256
6.0901,3.3447,-640,-256
6.0951,3.5253,-630,-256
6.1001,3.705,-620,-270
6.1051,3.8839,-611,-270
6.1101,4.0617,-602,-270
6.1151,4.2386,-594,-286
6.1201,4.4144,-586,-286
6.1251,4.5891,-579,-286
6.1301,4.7627,-571,-286
6.1351,4.9351,-565,-286
6.1401,5.1064,-559,-286
6.1451,5.2763,-554,-286
6.1501,5.4449,-549,-287
6.1551,5.6122,-544,-287
6.1601,5.7781,-541,-287
6.1651,5.9426,-537,-287
6.1701,6.1056,-535,-304
6.1751,6.2671,-532,-304
6.1801,6.4271,-531,-304
6.1851,6.5855,-530,-256
6.1901,6.7422,-529,-256
6.1951,6.8973,-529,-256
6.2001,7.0507,-530,-256
6.2051,7.2024,-531,-227
6.2101,7.3522,-533,-227
6.2151,7.5003,-535,-227
6.2201,7.6465,-537,-184
6.2251,7.7908,-541,-184
6.2301,7.9332,-544,-184
6.2351,8.0737,-548,-184
6.2401,8.2121,-553,-192
6.2451,8.3485,-558,-192
6.2501,8.4829,-563,-192
6.2551,8.6152,-569,-192
6.2601,8.7453,-575,-176
6.2651,8.8733,-582,-176
6.2701,8.9991,-589,-176
6.2751,9.1227,-596,-127
6.2801,9.244,-604,-127
6.2851,9.3631,-612,-127
6.2901,9.4798,-621,-127
6.2951,9.5942,-629,-108
6.3001,9.7062,-639,-108
6.3051,9.8159,-648,-108
6.3101,9.9231,-658,-88
6.3151,10.028,-668,-88
6.3201,10.13,-678,-88
6.3251,10.23,-688,-88
6.3301,10.327,-699,-63
6.3351,10.422,-710,-63
6.3401,10.514,-721,-63
6.3451,10.604,-733,-71
6.3501,10.691,-745,-71
6.3551,10.775,-756,-71
6.3601,10.856,-768,-71
6.3651,10.935,-781,-60
6.3701,11.012,-793,-60
6.3751,11.085,-806,-60
6.3801,11.156,-818,-56
6.3851,11.224,-831,-56
6.3901,11.289,-844,-56
6.3951,11.352,-857,-56
6.4001,11.412,-871,-44
6.4051,11.469,-884,-44
6.4101,11.523,-898,-44
6.4151,11.574,-911,-35
6.4201,11.622,-925,-35
6.4251,11.668,-939,-35
6.4301,11.71,-953,-35
6.4351,11.75,-967,-39
6.4401,11.787,-981,-39
6.4451,11.821,-996,-39
6.4501,11.852,-1010,-39
6.4551,11.88,-1025,-35
6.4601,11.905,-1039,-35
6.4651,11.927,-1054,-35
6.4701,11.946,-1069,-31
6.4751,11.963,-1084,-31
6.4801,11.976,-1099,-31
6.4851,11.987,-1113,-31
6.4901,11.994,-1129,-28
6.4951,11.998,-1143,-28
6.5001,12,-1159,-28
6.5051,11.999,-1174,-24
6.5101,11.994,-1189,-24
6.5151,11.987,-1205,-24
6.5201,11.977,-1220,-24
6.5251,11.963,-1235,-28
6.5301,11.947,-1251,-28
6.5351,11.928,-1267,-28
6.5401,11.906,-1282,-24
6.5451,11.881,-1298,-24
6.5501,11.853,-1313,-24
6.5551,11.822,-1329,-24
6.5601,11.788,-1345,-24
6.5651,11.751,-1360,-24
6.5701,11.712,-1376,-24
6.5751,11.669,-1392,-15
6.5801,11.624,-1408,-15
6.5851,11.576,-1423,-15
6.5901,11.524,-1439,-15
6.5951,11.471,-1455,-15
6.6001,11.414,-1471,-15
6.6051,11.354,-1487,-15
6.6101,11.292,-1503,-19
6.6151,11.227,-1519,-19
6.6201,11.159,-1535,-19
6.6251,11.088,-1551,-19
6.6301,11.014,-1567,-14
6.6351,10.938,-1583,-14
6.6401,10.859,-1599,-14
6.6451,10.778,-1615,-14
6.6501,10.694,-1631,-24
6.6551,10.607,-1647,-24
6.6601,10.517,-1663,-24
6.6651,10.425,-1679,-15
6.6701,10.331,-1695,-15
6.6751,10.233,-1711,-15
6.6801,10.134,-1727,-15
6.6851,10.032,-1743,-24
6.6901,9.9269,-1759,-24
6.6951,9.8198,-1775,-24
6.7001,9.7102,-1791,-15
6.7051,9.5983,-1807,-15
6.7101,9.484,-1823,-15
6.7151,9.3673,-1839,-15
6.7201,9.2484,-1855,-15
6.7251,9.1271,-1871,-15
6.7301,9.0036,-1887,-15
6.7351,8.8779,-1903,-15
6.7401,8.75,-1919,-15
6.7451,8.6199,-1935,-15
6.7501,8.4877,-1951,-15
6.7551,8.3535,-1967,-24
6.7601,8.2171,-1983,-24
6.7651,8.0787,-1999,-24
6.7701,7.9384,-2015,-15
6.7751,7.796,-2031,-15
6.7801,7.6518,-2047,-15
6.7851,7.5056,-2063,-15
6.7901,7.3576,-2078,-15
6.7951,7.2078,-2094,-15
6.8001,7.0562,-2110,-15
6.8051,6.9029,-2126,-24
6.8101,6.7479,-2142,-24
6.8151,6.5912,-2158,-24
6.8201,6.4329,-2174,-24
6.8251,6.273,-2189,-15
6.8301,6.1115,-2205,-15
6.8351,5.9485,-2221,-15
6.8401,5.7841,-2237,-15
6.8451,5.6182,-2252,-15
6.8501,5.451,-2268,-15
6.8551,5.2824,-2284,-15
6.8601,5.1125,-2299,-24
6.8651,4.9414,-2315,-24
6.8701,4.769,-2330,-24
6.8751,4.5954,-2346,-24
6.8801,4.4208,-2361,-24
6.8851,4.245,-2377,-24
6.8901,4.0682,-2392,-24
6.8951,3.8903,-2408,-28
6.9001,3.7115,-2423,-28
6.9051,3.5318,-2439,-28
6.9101,3.3513,-2454,-28
6.9151,3.1699,-2469,-15
6.9201,2.9877,-2485,-15
6.9251,2.8048,-2500,-15
6.9301,2.6212,-2515,-15
6.9351,2.4369,-2530,-15
6.9401,2.252,-2545,-15
6.9451,2.0666,-2560,-15
6.9501,1.8807,-2575,-28
6.9551,1.6943,-2590,-28
6.9601,1.5075,-2605,-28
6.9651,1.3203,-2620,-12
6.9701,1.1328,-2634,-12
6.9751,0.94504,-2649,-12
6.9801,0.75701,-2664,-12
6.9851,0.56882,-2678,-12
6.9901,0.38046,-2693,-12
6.9951,0.19203,-2707,-12
7.0001,0.0035317,-2722,-3
7.0051,-0.18495,-2736,-3
7.0101,-0.37338,-2750,-3
7.0151,-0.56174,-2765,-3
7.0201,-0.74994,-2779,62
7.0251,-0.93798,-2793,62
7.0301,-1.1258,-2807,62
7.0351,-1.3133,-2821,62
7.0401,-1.5005,-2834,143
7.0451,-1.6873,-2848,143
7.0501,-1.8737,-2861,143
7.0551,-2.0596,-2874,177
7.0601,-2.2451,-2887,177
7.0651,-2.43,-2899,177
7.0701,-2.6143,-2912,177
7.0751,-2.7979,-2924,256
7.0801,-2.9808,-2935,256
7.0851,-3.163,-2947,256
7.0901,-3.3445,-2958,271
7.0951,-3.5251,-2968,271
7.1001,-3.7048,-2979,271
7.1051,-3.8836,-2989,271
7.1101,-4.0615,-2998,295
7.1151,-4.2384,-3007,295
7.1201,-4.4142,-3015,295
7.1251,-4.5889,-3024,295
7.1301,-4.7625,-3031,295
7.1351,-4.9349,-3038,295
7.1401,-5.1061,-3045,295
7.1451,-5.276,-3051,287
7.1501,-5.4447,-3057,287
7.1551,-5.612,-3061,287
7.1601,-5.7779,-3066,280
7.1651,-5.9424,-3070,280
7.1701,-6.1054,-3073,280
7.1751,-6.2669,-3076,280
7.1801,-6.4269,-3078,312
7.1851,-6.5853,-3080,312
7.1901,-6.742,-3081,312
7.1951,-6.8971,-3082,268
7.2001,-7.0505,-3082,268
7.2051,-7.2022,-3081,268
7.2101,-7.352,-3081,268
7.2151,-7.5001,-3079,224
7.2201,-7.6463,-3077,224
7.2251,-7.7906,-3075,224
7.2301,-7.933,-3072,224
7.2351,-8.0735,-3068,195
7.2401,-8.2119,-3065,195
7.2451,-8.3484,-3060,195
7.2501,-8.4827,-3055,176
7.2551,-8.615,-3050,176
7.2601,-8.7452,-3044,176
7.2651,-8.8731,-3038,176
7.2701,-8.9989,-3032,192
7.2751,-9.1225,-3025,192
7.2801,-9.2439,-3018,192
7.2851,-9.3629,-3010,127
7.2901,-9.4796,-3002,127
7.2951,-9.594,-2994,127
7.3001,-9.7061,-2985,127
7.3051,-9.8157,-2977,112
7.3101,-9.9229,-2967,112
7.3151,-10.028,-2958,112
7.3201,-10.13,-2948,96
7.3251,-10.23,-2938,96
7.3301,-10.327,-2928,96
7.3351,-10.422,-2917,96
7.3401,-10.514,-2906,79
7.3451,-10.603,-2895,79
7.3501,-10.69,-2884,79
7.3551,-10.775,-2873,63
7.3601,-10.856,-2861,63
7.3651,-10.935,-2849,63
7.3701,-11.012,-2837,63
7.3751,-11.085,-2825,48
7.3801,-11.156,-2813,48
7.3851,-11.224,-2800,48
7.3901,-11.289,-2787,48
7.3951,-11.352,-2775,39
7.4001,-11.412,-2762,39
7.4051,-11.468,-2749,39
7.4101,-11.523,-2736,39
7.4151,-11.574,-2722,39
7.4201,-11.622,-2709,39
7.4251,-11.668,-2695,39
7.4301,-11.71,-2682,31
7.4351,-11.75,-2668,31
7.4401,-11.787,-2654,31
7.4451,-11.821,-2640,39
7.4501,-11.852,-2626,39
7.4551,-11.88,-2612,39
7.4601,-11.905,-2598,39
7.4651,-11.927,-2583,30
7.4701,-11.946,-2569,30
7.4751,-11.963,-2555,30
7.4801,-11.976,-2540,24
7.4851,-11.987,-2526,24
7.4901,-11.994,-2511,24
7.4951,-11.998,-2497,24
7.5001,-12,-2482,24
7.5051,-11.999,-2467,24
7.5101,-11.994,-2452,24
7.5151,-11.987,-2437,24
7.5201,-11.977,-2423,24
7.5251,-11.963,-2408,24
7.5301,-11.947,-2393,24
7.5351,-11.928,-2378,15
7.5401,-11.906,-2363,15
7.5451,-11.881,-2347,15
7.5501,-11.853,-2332,24
7.5551,-11.822,-2317,24
7.5601,-11.788,-2302,24
7.5651,-11.751,-2287,24
7.5701,-11.712,-2271,15
7.5751,-11.669,-2256,15
7.5801,-11.624,-2241,15
7.5851,-11.576,-2226,15
7.5901,-11.525,-2210,15
7.5951,-11.471,-2195,15
7.6001,-11.414,-2180,15
7.6051,-11.354,-2165,15
7.6101,-11.292,-2149,15
7.6151,-11.227,-2134,15
7.6201,-11.159,-2118,15
7.6251,-11.088,-2103,24
7.6301,-11.015,-2088,24
7.6351,-10.938,-2072,24
7.6401,-10.86,-2057,19
7.6451,-10.778,-2041,19
7.6501,-10.694,-2026,19
7.6551,-10.607,-2011,19
7.6601,-10.517,-1995,15
7.6651,-10.425,-1980,15
7.6701,-10.331,-1964,15
7.6751,-10.234,-1949,15
7.6801,-10.134,-1934,15
7.6851,-10.032,-1918,15
7.6901,-9.927,-1903,15
7.6951,-9.8199,-1887,15
7.7001,-9.7104,-1872,15
7.7051,-9.5984,-1857,15
7.7101,-9.4841,-1841,15
7.7151,-9.3675,-1826,15
7.7201,-9.2485,-1810,15
7.7251,-9.1273,-1795,15
7.7301,-9.0038,-1779,15
7.7351,-8.8781,-1764,15
7.7401,-8.7502,-1749,15
7.7451,-8.6201,-1733,15
7.7501,-8.4879,-1718,15
7.7551,-8.3536,-1703,15
7.7601,-8.2173,-1687,15
7.7651,-8.0789,-1672,15
7.7701,-7.9385,-1657,15
7.7751,-7.7962,-1641,15
7.7801,-7.652,-1626,15
7.7851,-7.5058,-1611,24
7.7901,-7.3578,-1596,24
7.7951,-7.208,-1580,24
7.8001,-7.0565,-1565,7
7.8051,-6.9031,-1550,7
7.8101,-6.7481,-1535,7
7.8151,-6.5914,-1519,7
7.8201,-6.4331,-1504,15
7.8251,-6.2732,-1489,15
7.8301,-6.1117,-1474,15
7.8351,-5.9488,-1459,15
7.8401,-5.7843,-1444,15
7.8451,-5.6185,-1429,15
7.8501,-5.4512,-1414,15
7.8551,-5.2826,-1399,15
7.8601,-5.1127,-1384,15
7.8651,-4.9416,-1369,15
7.8701,-4.7692,-1354,15
7.8751,-4.5957,-1339,15
7.8801,-4.421,-1324,15
7.8851,-4.2452,-1309,15
7.8901,-4.0684,-1294,19
7.8951,-3.8906,-1279,19
7.9001,-3.7118,-1265,19
7.9051,-3.5321,-1250,24
7.9101,-3.3515,-1235,24
7.9151,-3.1701,-1221,24
7.9201,-2.9879,-1206,24
7.9251,-2.805,-1191,28
7.9301,-2.6214,-1177,28
7.9351,-2.4371,-1162,28
7.9401,-2.2523,-1148,15
7.9451,-2.0669,-1133,15
7.9501,-1.8809,-1119,15
7.9551,-1.6946,-1105,15
7.9601,-1.5077,-1090,15
7.9651,-1.3206,-1076,15
7.9701,-1.1331,-1062,15
7.9751,-0.94528,-1048,15
7.9801,-0.75727,-1034,7
7.9851,-0.56905,-1020,7
7.9901,-0.38072,-1006,7
7.9951,-0.19227,-992,7
8.0001,-0.003791,-978,7
8.0051,0.18469,-964,7
8.0101,0.37314,-951,7
8.0151,0.56148,-937,-31
8.0201,0.7497,-923,-31
8.0251,0.93772,-910,-31
8.0301,1.1255,-897,-103
8.0351,1.313,-883,-103
8.0401,1.5002,-870,-103
8.0451,1.6871,-857,-103
8.0501,1.8734,-845,-167
8.0551,2.0594,-832,-167
8.0601,2.2448,-820,-167
8.0651,2.4297,-808,-220
8.0701,2.614,-797,-220
8.0751,2.7976,-785,-220
8.0801,2.9806,-774,-220
8.0851,3.1628,-763,-256
8.0901,3.3442,-753,-256
8.0951,3.5248,-743,-256
8.1001,3.7046,-733,-263
8.1051,3.8834,-724,-263
8.1101,4.0613,-715,-263
8.1151,4.2381,-707,-263
8.1201,4.4139,-699,-280
8.1251,4.5887,-692,-280
8.1301,4.7623,-685,-280
8.1351,4.9347,-678,-263
8.1401,5.1059,-672,-263
8.1451,5.2758,-667,-263
8.1501,5.4445,-662,-263
8.1551,5.6118,-657,-287
8.1601,5.7777,-654,-287
8.1651,5.9422,-651,-287
8.1701,6.1052,-648,-287
8.1751,6.2667,-646,-256
8.1801,6.4267,-644,-256
8.1851,6.5851,-643,-256
8.1901,6.7418,-643,-231
8.1951,6.8969,-643,-231
8.2001,7.0503,-644,-231
8.2051,7.202,-645,-231
8.2101,7.3519,-647,-224
8.2151,7.4999,-650,-224
8.2201,7.6461,-653,-224
8.2251,7.7905,-656,-177
8.2301,7.9328,-659,-177
8.2351,8.0733,-663,-177
8.2401,8.2118,-668,-177
8.2451,8.3482,-673,-152
8.2501,8.4826,-679,-152
8.2551,8.6148,-685,-152
8.2601,8.745,-691,-152
8.2651,8.873,-697,-152
8.2701,8.9988,-705,-152
8.2751,9.1224,-712,-152
8.2801,9.2437,-720,-126
8.2851,9.3627,-728,-126
8.2901,9.4795,-737,-126
8.2951,9.5939,-745,-103
8.3001,9.7059,-755,-103
8.3051,9.8156,-764,-103
8.3101,9.9228,-774,-103
8.3151,10.028,-784,-96
8.3201,10.13,-794,-96
8.3251,10.23,-804,-96
8.3301,10.327,-815,-79
8.3351,10.422,-826,-79
8.3401,10.514,-837,-79
8.3451,10.603,-849,-79
8.3501,10.69,-861,-63
8.3551,10.775,-872,-63
8.3601,10.856,-885,-63
8.3651,10.935,-897,-63
8.3701,11.012,-909,-60
8.3751,11.085,-922,-60
8.3801,11.156,-935,-60
8.3851,11.224,-947,-49
8.3901,11.289,-961,-49
8.3951,11.352,-974,-49
8.4001,11.411,-987,-49
8.4051,11.468,-1001,-48
8.4101,11.522,-1014,-48
8.4151,11.574,-1028,-48
8.4201,11.622,-1042,-39
8.4251,11.668,-1056,-39
8.4301,11.71,-1070,-39
8.4351,11.75,-1084,-39
8.4401,11.787,-1098,-31
8.4451,11.821,-1112,-31
8.4501,11.852,-1127,-31
8.4551,11.88,-1141,-30
8.4601,11.905,-1156,-30
8.4651,11.927,-1171,-30
8.4701,11.946,-1185,-30
8.4751,11.963,-1200,-31
8.4801,11.976,-1215,-31
8.4851,11.986,-1230,-31
8.4901,11.994,-1245,-28
8.4951,11.998,-1260,-28
8.5001,12,-1276,-28
8.5051,11.999,-1291,-28
8.5101,11.994,-1306,-28
8.5151,11.987,-1322,-28
8.5201,11.977,-1337,-28
8.5251,11.963,-1353,-24
8.5301,11.947,-1368,-24
8.5351,11.928,-1383,-24
8.5401,11.906,-1399,-24
8.5451,11.881,-1415,-24
8.5501,11.853,-1430,-24
8.5551,11.822,-1446,-24
8.5601,11.788,-1462,-24
8.5651,11.751,-1477,-15
8.5701,11.712,-1493,-15
8.5751,11.669,-1509,-15
8.5801,11.624,-1525,-15
8.5851,11.576,-1541,-15
8.5901,11.525,-1557,-15
8.5951,11.471,-1573,-15
8.6001,11.414,-1588,-24
8.6051,11.354,-1604,-24
8.6101,11.292,-1620,-24
8.6151,11.227,-1636,-15
8.6201,11.159,-1652,-15
8.6251,11.088,-1668,-15
8.6301,11.015,-1684,-15
8.6351,10.938,-1700,-15
8.6402,10.86,-1716,-15
8.6452,10.778,-1732,-15
8.6502,10.694,-1748,-15
8.6552,10.607,-1764,-15
8.6602,10.518,-1780,-15
8.6652,10.426,-1796,-15
8.6702,10.331,-1812,-19
8.6752,10.234,-1828,-19
8.6802,10.134,-1844,-19
8.6852,10.032,-1860,-15
8.6902,9.9272,-1876,-15
8.6952,9.8201,-1892,-15
8.7002,9.7105,-1908,-15
8.7052,9.5986,-1924,-15
8.7102,9.4843,-1941,-15
8.7152,9.3676,-1957,-15
8.7202,9.2487,-1973,-15
8.7252,9.1275,-1989,-15
8.7302,9.004,-2005,-15
8.7352,8.8782,-2021,-15
8.7402,8.7504,-2037,-24
8.7452,8.6203,-2053,-24
8.7502,8.4881,-2069,-24
8.7552,8.3538,-2085,-24
8.7602,8.2175,-2101,-15
8.7652,8.0791,-2117,-15
8.7702,7.9387,-2133,-15
8.7752,7.7964,-2148,-15
8.7802,7.6522,-2164,-15
8.7852,7.506,-2180,-15
8.7902,7.358,-2196,-15
8.7952,7.2082,-2212,-24
8.8002,7.0566,-2228,-24
8.8052,6.9033,-2244,-24
8.8102,6.7483,-2260,-15
8.8152,6.5916,-2276,-15
8.8202,6.4333,-2291,-15
8.8252,6.2734,-2307,-15
8.8302,6.1119,-2323,-15
8.8352,5.949,-2339,-15
