Time(s), V(V),Encoder,ADC
1.235,1.9624,3355,30
1.24,1.8932,3369,30
1.245,1.825,3383,24
1.25,1.7579,3396,24
1.255,1.6917,3410,24
1.26,1.6267,3424,24
1.265,1.5627,3438,24
1.27,1.4998,3451,24
1.275,1.438,3465,24
1.28,1.3774,3479,30
1.285,1.3179,3492,30
1.29,1.2595,3506,30
1.295,1.2023,3519,30
1.3,1.1463,3533,24
1.305,1.0915,3546,24
1.31,1.0379,3560,24
1.315,0.98557,3573,24
1.32,0.93444,3586,28
1.325,0.88455,3599,28
1.33,0.83593,3613,28
1.335,0.78859,3626,15
1.34,0.74253,3639,15
1.345,0.69777,3652,15
1.35,0.65431,3665,15
1.355,0.61217,3678,15
1.36,0.57137,3691,15
1.365,0.5319,3703,15
1.37,0.49378,3716,15
1.375,0.45702,3729,15
1.38,0.42163,3741,15
1.385,0.38762,3754,15
1.39,0.35498,3767,15
1.395,0.32375,3779,15
1.4,0.29391,3791,15
1.405,0.26548,3804,7
1.41,0.23846,3816,7
1.415,0.21287,3829,7
1.42,0.1887,3841,7
1.425,0.16597,3853,7
1.43,0.14468,3865,7
1.435,0.12483,3877,7
1.44,0.10643,3889,3
1.445,0.089486,3901,3
1.45,0.073999,3913,3
1.455,0.059976,3925,3
1.46,0.047417,3937,1
1.465,0.036326,3949,1
1.47,0.026708,3960,1
1.475,0.018562,3972,0
1.48,0.011893,3984,0
1.485,0.006701,3995,0
1.49,0.0029874,4007,0
1.495,0.00075436,4018,0
1.5,4.7684e-07,4029,0
1.505,0.0007267,4041,0
1.51,0.002934,4052,0
1.515,0.0066209,4063,-1
1.52,0.011786,4075,-1
1.525,0.018428,4086,-1
1.53,0.026546,4097,0
1.535,0.036139,4108,0
1.54,0.047202,4119,0
1.545,0.059734,4130,0
1.55,0.073731,4141,1
1.555,0.089191,4152,1
1.56,0.10611,4162,1
1.565,0.12448,4173,3
1.57,0.1443,4184,3
1.575,0.16557,4195,3
1.58,0.18828,4205,3
1.585,0.21242,4215,7
1.59,0.23798,4226,7
1.595,0.26497,4237,7
1.6,0.29338,4247,7
1.605,0.32319,4257,7
1.61,0.3544,4267,7
1.615,0.38701,4278,7
1.62,0.421,4288,15
1.625,0.45637,4298,15
1.63,0.4931,4308,15
1.635,0.5312,4318,24
1.64,0.57064,4328,24
1.645,0.61142,4338,24
1.65,0.65353,4348,24
1.655,0.69696,4358,24
1.66,0.7417,4368,24
1.665,0.78774,4378,24
1.67,0.83506,4388,31
1.675,0.88366,4397,31
1.68,0.93352,4407,31
1.685,0.98463,4417,31
1.69,1.037,4426,31
1.695,1.0905,4436,31
1.7,1.1453,4445,31
1.705,1.2013,4455,31
1.71,1.2585,4464,39
1.715,1.3168,4474,39
1.72,1.3763,4483,39
1.725,1.4369,4493,48
1.73,1.4987,4502,48
1.735,1.5615,4511,48
1.74,1.6255,4521,48
1.745,1.6905,4530,56
1.75,1.7567,4539,56
1.755,1.8238,4549,56
1.76,1.892,4558,60
1.765,1.9612,4567,60
1.77,2.0314,4577,60
1.775,2.1025,4586,60
1.78,2.1747,4595,63
1.785,2.2477,4605,63
1.79,2.3218,4614,63
1.795,2.3967,4623,63
1.8,2.4725,4632,63
1.805,2.5491,4642,63
1.81,2.6266,4651,63
1.815,2.705,4660,71
1.82,2.7842,4669,71
1.825,2.8641,4679,71
1.83,2.9449,4688,79
1.835,3.0263,4697,79
1.84,3.1086,4707,79
1.845,3.1915,4716,79
1.85,3.2751,4726,79
1.855,3.3594,4735,79
1.86,3.4444,4745,79
1.865,3.5299,4755,96
1.87,3.6161,4764,96
1.875,3.7029,4774,96
1.88,3.7903,4784,96
1.885,3.8781,4793,71
1.89,3.9666,4803,71
1.895,4.0555,4813,71
1.9,4.1449,4823,71
1.905,4.2347,4833,60
1.91,4.325,4843,60
1.915,4.4157,4853,60
1.92,4.5068,4863,79
1.925,4.5983,4873,79
1.93,4.6901,4883,79
1.935,4.7822,4894,79
1.94,4.8746,4904,88
1.945,4.9673,4915,88
1.95,5.0603,4925,88
1.955,5.1535,4936,78
1.96,5.2469,4947,78
1.965,5.3405,4957,78
1.97,5.4342,4968,78
1.975,5.5281,4979,63
1.98,5.6221,4990,63
1.985,5.7162,5001,63
1.99,5.8104,5012,76
1.995,5.9046,5023,76
2,5.9989,5035,76
2.005,6.0931,5046,76
2.01,6.1873,5058,71
2.015,6.2815,5069,71
2.02,6.3756,5081,71
2.025,6.4696,5092,62
2.03,6.5635,5104,62
2.035,6.6573,5116,62
2.04,6.7509,5128,62
2.045,6.8443,5140,63
2.05,6.9375,5152,63
2.055,7.0304,5164,63
2.06,7.1232,5177,56
2.065,7.2156,5189,56
2.07,7.3077,5201,56
2.075,7.3996,5214,56
2.08,7.491,5226,49
2.085,7.5821,5239,49
2.09,7.6728,5252,49
2.095,7.7631,5265,49
2.1,7.853,5277,56
2.105,7.9424,5290,56
2.11,8.0313,5303,56
2.115,8.1198,5316,48
2.12,8.2077,5330,48
2.125,8.295,5343,48
2.13,8.3818,5356,48
2.135,8.468,5369,56
2.14,8.5536,5383,56
2.145,8.6386,5397,56
2.15,8.7229,5410,48
2.155,8.8066,5424,48
2.16,8.8895,5437,48
2.165,8.9717,5451,48
2.17,9.0532,5465,39
2.175,9.134,5479,39
2.18,9.214,5493,39
2.185,9.2932,5507,31
2.19,9.3715,5521,31
2.195,9.4491,5535,31
2.2,9.5258,5549,31
2.205,9.6016,5563,35
2.21,9.6765,5578,35
2.215,9.7505,5592,35
2.22,9.8236,5607,31
2.225,9.8958,5621,31
2.23,9.967,5635,31
2.235,10.037,5650,31
2.24,10.106,5665,48
2.245,10.175,5679,48
2.25,10.242,5694,48
2.255,10.308,5709,31
2.26,10.373,5723,31
2.265,10.437,5738,31
2.27,10.5,5753,31
2.275,10.562,5768,24
2.28,10.622,5783,24
2.285,10.682,5798,24
2.29,10.74,5813,24
2.295,10.797,5828,24
2.3,10.853,5843,24
2.305,10.908,5858,24
2.31,10.962,5873,24
2.315,11.014,5888,24
2.32,11.065,5903,24
2.325,11.115,5919,24
2.33,11.164,5934,19
2.335,11.211,5949,19
2.34,11.257,5964,19
2.345,11.302,5980,15
2.35,11.345,5995,15
2.355,11.388,6010,15
2.36,11.428,6025,15
2.365,11.468,6041,28
2.37,11.506,6056,28
2.375,11.543,6072,28
2.38,11.578,6087,19
2.385,11.612,6103,19
2.39,11.645,6118,19
2.395,11.676,6133,19
2.4,11.706,6149,24
2.405,11.734,6165,24
2.41,11.761,6180,24
2.415,11.787,6195,15
2.42,11.811,6211,15
2.425,11.834,6227,15
2.43,11.855,6242,15
2.435,11.875,6258,24
2.44,11.893,6273,24
2.445,11.91,6289,24
2.45,11.926,6305,15
2.455,11.94,6320,15
2.46,11.953,6336,15
2.465,11.964,6351,15
2.47,11.973,6367,28
2.475,11.981,6383,28
2.48,11.988,6399,28
2.485,11.993,6414,28
2.49,11.997,6430,12
2.495,11.999,6446,12
2.5,12,6461,12
2.505,11.999,6477,12
2.51,11.997,6493,12
2.515,11.993,6509,12
2.52,11.988,6525,12
2.525,11.982,6540,14
2.53,11.973,6556,14
2.535,11.964,6572,14
2.54,11.953,6588,15
2.545,11.94,6603,15
2.55,11.926,6619,15
2.555,11.911,6635,15
2.56,11.894,6651,15
2.565,11.876,6667,15
2.57,11.856,6683,15
2.575,11.835,6698,15
2.58,11.812,6714,15
2.585,11.788,6730,15
2.59,11.762,6746,15
2.595,11.735,6762,15
2.6,11.707,6777,15
2.605,11.677,6793,15
2.61,11.646,6809,7
2.615,11.613,6825,7
2.62,11.579,6841,7
2.625,11.544,6857,7
2.63,11.507,6873,15
2.635,11.469,6889,15
2.64,11.429,6904,15
2.645,11.389,6920,14
2.65,11.347,6936,14
2.655,11.303,6952,14
2.66,11.258,6968,14
2.665,11.212,6984,24
2.67,11.165,6999,24
2.675,11.116,7015,24
2.68,11.067,7031,24
2.685,11.016,7047,12
2.69,10.963,7063,12
2.695,10.91,7079,12
2.7,10.855,7094,15
2.705,10.799,7110,15
2.71,10.742,7126,15
2.715,10.683,7142,15
2.72,10.624,7158,15
2.725,10.563,7174,15
2.73,10.501,7189,15
2.735,10.439,7205,15
2.74,10.375,7221,15
2.745,10.31,7237,15
2.75,10.244,7253,15
2.755,10.176,7268,15
2.76,10.108,7284,15
2.765,10.039,7300,15
2.77,9.9688,7316,0
2.775,9.8976,7331,0
2.78,9.8255,7347,0
2.785,9.7524,7363,0
2.79,9.6784,7379,19
2.795,9.6035,7395,19
2.8,9.5277,7410,19
2.805,9.451,7426,12
2.81,9.3735,7442,12
2.815,9.2952,7457,12
2.82,9.216,7473,12
2.825,9.1361,7489,15
2.83,9.0553,7505,15
2.835,8.9738,7520,15
2.84,8.8916,7536,15
2.845,8.8087,7552,15
2.85,8.7251,7567,15
2.855,8.6408,7583,15
2.86,8.5558,7599,24
2.865,8.4702,7614,24
2.87,8.384,7630,24
2.875,8.2973,7646,24
2.88,8.2099,7661,7
2.885,8.122,7677,7
2.89,8.0336,7692,7
2.895,7.9447,7708,15
2.9,7.8553,7724,15
2.905,7.7654,7739,15
2.91,7.6752,7755,15
2.915,7.5845,7770,15
2.92,7.4934,7786,15
2.925,7.4019,7801,15
2.93,7.3101,7817,15
2.935,7.218,7832,15
2.94,7.1255,7848,15
2.945,7.0328,7863,15
2.95,6.9399,7879,15
2.955,6.8467,7894,15
2.96,6.7533,7909,15
2.965,6.6597,7925,31
2.97,6.5659,7940,31
2.975,6.472,7956,31
2.98,6.378,7971,31
2.985,6.2839,7986,28
2.99,6.1897,8002,28
2.995,6.0955,8017,28
3,6.0013,8032,24
3.005,5.907,8048,24
3.01,5.8128,8063,24
3.015,5.7186,8078,24
3.02,5.6245,8093,24
3.025,5.5305,8109,24
3.03,5.4366,8124,24
3.035,5.3429,8139,24
3.04,5.2493,8154,28
3.045,5.1559,8169,28
3.05,5.0627,8184,28
3.055,4.9697,8199,24
3.06,4.877,8215,24
3.065,4.7845,8230,24
3.07,4.6924,8245,24
3.075,4.6006,8260,24
3.08,4.5091,8275,24
3.085,4.418,8290,24
3.09,4.3273,8305,24
3.095,4.237,8320,24
3.1,4.1471,8335,24
3.105,4.0577,8350,24
3.11,3.9688,8365,24
3.115,3.8803,8379,24
3.12,3.7924,8394,24
3.125,3.7051,8409,31
3.13,3.6183,8424,31
3.135,3.5321,8439,31
3.14,3.4465,8453,31
3.145,3.3615,8468,30
3.15,3.2772,8483,30
3.155,3.1936,8497,30
3.16,3.1106,8512,28
3.165,3.0284,8526,28
3.17,2.9469,8541,28
3.175,2.8661,8555,28
3.18,2.7861,8570,24
3.185,2.7069,8584,24
3.19,2.6286,8599,24
3.195,2.551,8613,30
3.2,2.4743,8628,30
3.205,2.3985,8642,30
3.21,2.3236,8656,30
3.215,2.2496,8670,28
3.22,2.1765,8685,28
3.225,2.1043,8699,28
3.23,2.0331,8713,28
3.235,1.9629,8727,24
3.24,1.8937,8741,24
3.245,1.8255,8755,24
3.25,1.7583,8769,28
3.255,1.6921,8783,28
3.26,1.6271,8797,28
3.265,1.5631,8811,28
3.27,1.5002,8825,24
3.275,1.4384,8838,24
3.28,1.3778,8852,24
3.285,1.3182,8866,28
3.29,1.2599,8879,28
3.295,1.2027,8893,28
3.3,1.1467,8907,28
3.305,1.0919,8920,24
3.31,1.0383,8933,24
3.315,0.98587,8947,24
3.32,0.93473,8960,15
3.325,0.88484,8973,15
3.33,0.83621,8987,15
3.335,0.78886,9000,15
3.34,0.74279,9013,24
3.345,0.69802,9026,24
3.35,0.65456,9039,24
3.355,0.61241,9052,15
3.36,0.5716,9065,15
3.365,0.53212,9078,15
3.37,0.49399,9091,15
3.375,0.45723,9104,14
3.38,0.42182,9117,14
3.385,0.3878,9129,14
3.39,0.35516,9142,7
3.395,0.32392,9155,7
3.4,0.29407,9167,7
3.405,0.26563,9180,7
3.41,0.23861,9192,7
3.415,0.213,9205,7
3.42,0.18883,9217,7
3.425,0.16609,9229,7
3.43,0.14479,9242,3
3.435,0.12493,9254,3
3.44,0.10652,9266,3
3.445,0.089572,9278,1
3.45,0.074077,9290,1
3.455,0.060045,9302,1
3.46,0.047478,9314,1
3.465,0.03638,9326,1
3.47,0.026753,9338,1
3.475,0.0186,9349,1
3.48,0.011923,9361,0
3.485,0.0067239,9373,0
3.49,0.0030026,9385,0
3.495,0.00076103,9396,0
3.5,0,9408,-1
3.505,0.00071955,9419,-1
3.51,0.0029187,9431,-1
3.515,0.0065985,9442,-1
3.52,0.011756,9453,-1
3.525,0.018392,9465,-1
3.53,0.026503,9476,-1
3.535,0.036088,9487,0
3.54,0.047145,9498,0
3.545,0.05967,9509,0
3.55,0.073662,9520,1
3.555,0.089115,9531,1
3.56,0.10603,9542,1
3.565,0.12439,9553,1
3.57,0.14421,9564,3
3.575,0.16547,9575,3
3.58,0.18817,9585,3
3.585,0.2123,9596,7
3.59,0.23786,9607,7
3.595,0.26485,9617,7
3.6,0.29325,9628,7
3.605,0.32305,9638,7
3.61,0.35426,9649,7
3.615,0.38686,9659,7
3.62,0.42085,9669,7
3.625,0.45621,9680,15
3.63,0.49294,9690,15
3.635,0.53103,9700,15
3.64,0.57047,9710,15
3.645,0.61124,9720,15
3.65,0.65335,9731,15
3.655,0.69677,9741,15
3.66,0.74151,9751,24
3.665,0.78754,9761,24
3.67,0.83486,9770,24
3.675,0.88345,9780,31
3.68,0.93331,9790,31
3.685,0.98441,9800,31
3.69,1.0368,9810,31
3.695,1.0903,9819,31
3.7,1.1451,9829,31
3.705,1.2011,9839,31
3.71,1.2582,9848,39
3.715,1.3166,9858,39
3.72,1.3761,9868,39
3.725,1.4367,9877,39
3.73,1.4984,9887,56
3.735,1.5613,9896,56
3.74,1.6253,9906,56
3.745,1.6903,9915,56
3.75,1.7564,9925,56
3.755,1.8235,9934,56
3.76,1.8917,9943,56
3.765,1.9609,9953,56
3.77,2.0311,9962,56
3.775,2.1023,9972,56
3.78,2.1744,9981,62
3.785,2.2475,9990,62
3.79,2.3215,10000,62
3.795,2.3964,10009,62
3.8,2.4722,10019,63
3.805,2.5489,10028,63
3.81,2.6264,10037,63
3.815,2.7047,10047,63
3.82,2.7839,10056,63
3.825,2.8638,10066,63
3.83,2.9446,10075,63
3.835,3.0261,10085,71
3.84,3.1083,10094,71
3.845,3.1912,10104,71
3.85,3.2748,10113,71
3.855,3.3591,10123,63
3.86,3.4441,10133,63
3.865,3.5297,10142,63
3.87,3.6158,10152,79
3.875,3.7026,10162,79
3.88,3.79,10172,79
3.885,3.8779,10182,79
3.89,3.9663,10192,63
3.895,4.0552,10201,63
3.9,4.1446,10212,63
3.905,4.2344,10222,88
3.91,4.3247,10232,88
3.915,4.4154,10242,88
3.92,4.5065,10252,88
3.925,4.598,10263,71
3.93,4.6898,10273,71
3.935,4.7819,10283,71
3.94,4.8744,10294,78
3.945,4.9671,10304,78
3.95,5.06,10315,78
3.955,5.1532,10326,78
3.96,5.2466,10337,88
3.965,5.3402,10347,88
3.97,5.434,10358,88
3.975,5.5279,10369,63
3.98,5.6219,10380,63
3.985,5.716,10391,63
3.99,5.8101,10403,63
3.995,5.9044,10414,71
4,5.9986,10425,71
4.005,6.0928,10437,71
4.01,6.1871,10448,71
4.015,6.2812,10460,63
4.02,6.3753,10472,63
4.025,6.4694,10483,63
4.03,6.5633,10495,63
4.035,6.657,10507,63
4.04,6.7506,10519,63
4.045,6.844,10531,63
4.05,6.9372,10544,60
4.055,7.0302,10556,60
4.06,7.1229,10568,60
4.065,7.2153,10581,56
4.07,7.3075,10593,56
4.075,7.3993,10606,56
4.08,7.4908,10618,56
4.085,7.5819,10631,56
4.09,7.6726,10644,56
4.095,7.7629,10657,56
4.1,7.8528,10670,49
4.105,7.9422,10683,49
4.11,8.0311,10696,49
4.115,8.1195,10709,49
4.12,8.2074,10722,48
4.125,8.2948,10735,48
4.13,8.3816,10749,48
4.135,8.4678,10762,39
4.14,8.5534,10776,39
4.145,8.6384,10789,39
4.15,8.7227,10803,39
4.155,8.8063,10817,39
4.16,8.8893,10831,39
4.165,8.9715,10844,39
4.17,9.053,10858,44
4.175,9.1338,10872,44
4.18,9.2138,10886,44
4.185,9.2929,10900,44
4.19,9.3713,10914,31
4.195,9.4489,10928,31
4.2,9.5256,10943,31
4.205,9.6014,10957,31
4.21,9.6763,10971,48
4.215,9.7503,10985,48
4.22,9.8234,11000,48
4.225,9.8956,11014,35
4.23,9.9668,11029,35
4.235,10.037,11043,35
4.24,10.106,11058,35
4.245,10.174,11073,31
4.25,10.242,11087,31
4.255,10.308,11102,31
4.26,10.373,11117,44
4.265,10.437,11131,44
4.2701,10.5,11146,44
4.2751,10.562,11161,44
4.2801,10.622,11176,30
4.2851,10.682,11191,30
4.2901,10.74,11206,30
4.2951,10.797,11221,24
4.3001,10.853,11236,24
4.3051,10.908,11251,24
4.3101,10.962,11266,24
4.3151,11.014,11281,24
4.3201,11.065,11296,24
4.3251,11.115,11312,24
4.3301,11.164,11327,14
4.3351,11.211,11342,14
4.3401,11.257,11357,14
4.3451,11.302,11373,14
4.3501,11.345,11388,15
4.3551,11.388,11403,15
4.3601,11.428,11419,15
4.3651,11.468,11434,24
4.3701,11.506,11449,24
4.3751,11.543,11465,24
4.3801,11.578,11480,24
4.3851,11.612,11495,15
4.3901,11.645,11511,15
4.3951,11.676,11526,15
4.4001,11.706,11542,15
4.4051,11.734,11557,15
4.4101,11.761,11573,15
4.4151,11.787,11588,15
4.4201,11.811,11604,15
4.4251,11.834,11619,15
4.4301,11.855,11635,15
4.4351,11.875,11651,15
4.4401,11.893,11666,15
4.4451,11.91,11682,15
4.4501,11.926,11697,15
4.4551,11.94,11713,15
4.4601,11.953,11729,15
4.4651,11.964,11745,15
4.4701,11.973,11760,15
4.4751,11.981,11776,24
4.4801,11.988,11791,24
4.4851,11.993,11807,24
4.4901,11.997,11823,15
4.4951,11.999,11839,15
4.5001,12,11854,15
4.5051,11.999,11870,15
4.5101,11.997,11886,15
4.5151,11.993,11902,15
4.5201,11.988,11917,15
4.5251,11.982,11933,15
4.5301,11.974,11949,15
4.5351,11.964,11965,15
4.5401,11.953,11981,15
4.5451,11.94,11997,15
4.5501,11.926,12012,15
4.5551,11.911,12028,15
4.5601,11.894,12044,7
4.5651,11.876,12060,7
4.5701,11.856,12076,7
4.5751,11.835,12091,7
4.5801,11.812,12107,15
4.5851,11.788,12123,15
4.5901,11.762,12139,15
4.5951,11.735,12155,15
4.6001,11.707,12171,15
4.6051,11.677,12187,15
4.6101,11.646,12203,15
4.6151,11.613,12218,15
4.6201,11.579,12234,15
4.6251,11.544,12250,15
4.6301,11.507,12266,15
4.6351,11.469,12282,12
4.6401,11.43,12297,12
4.6451,11.389,12313,12
4.6501,11.347,12329,15
4.6551,11.303,12345,15
4.6601,11.259,12361,15
4.6651,11.213,12377,15
4.6701,11.165,12393,15
4.6751,11.117,12408,15
4.6801,11.067,12424,15
4.6851,11.016,12440,15
4.6901,10.963,12456,15
4.6951,10.91,12472,15
4.7001,10.855,12488,15
4.7051,10.799,12503,15
4.7101,10.742,12519,15
4.7151,10.684,12535,15
4.7201,10.624,12551,7
4.7251,10.563,12567,7
4.7301,10.502,12583,7
4.7351,10.439,12598,7
4.7401,10.375,12614,15
4.7451,10.31,12630,15
4.7501,10.244,12646,15
4.7551,10.177,12661,12
4.7601,10.108,12677,12
4.7651,10.039,12693,12
4.7701,9.969,12709,12
4.7751,9.8978,12725,24
4.7801,9.8257,12741,24
4.7851,9.7526,12756,24
4.7901,9.6786,12772,24
4.7951,9.6037,12788,7
4.8001,9.5279,12803,7
4.8051,9.4513,12819,7
4.8101,9.3737,12835,14
4.8151,9.2954,12851,14
4.8201,9.2162,12866,14
4.8251,9.1363,12882,14
4.8301,9.0555,12898,14
4.8351,8.9741,12914,14
4.8401,8.8918,12929,14
4.8451,8.8089,12945,15
4.8501,8.7253,12961,15
4.8551,8.641,12976,15
4.8601,8.556,12992,15
4.8651,8.4705,13008,24
4.8701,8.3843,13023,24
4.8751,8.2975,13039,24
4.8801,8.2101,13055,15
4.8851,8.1223,13070,15
4.8901,8.0338,13086,15
4.8951,7.9449,13101,15
4.9001,7.8555,13117,15
4.9051,7.7657,13132,15
4.9101,7.6754,13148,15
4.9151,7.5847,13163,24
4.9201,7.4936,13179,24
4.9251,7.4021,13194,24
4.9301,7.3103,13210,24
4.9351,7.2182,13225,14
4.9401,7.1258,13241,14
4.9451,7.0331,13256,14
4.9501,6.9401,13272,14
4.9551,6.8469,13287,24
4.9601,6.7535,13303,24
4.9651,6.6599,13318,24
4.9701,6.5662,13333,7
4.9751,6.4723,13349,7
4.9801,6.3783,13364,7
4.9851,6.2842,13380,7
4.9901,6.19,13395,15
4.9951,6.0958,13410,15
5.0001,6.0015,13426,15
5.0051,5.9073,13441,15
5.0101,5.8131,13456,15
5.0151,5.7189,13471,15
5.0201,5.6248,13487,15
5.0251,5.5308,13502,24
5.0301,5.4369,13517,24
5.0351,5.3431,13532,24
5.0401,5.2495,13547,15
5.0451,5.1561,13563,15
5.0501,5.0629,13578,15
5.0551,4.9699,13593,15
5.0601,4.8772,13608,28
5.0651,4.7848,13623,28
5.0701,4.6926,13638,28
5.0751,4.6008,13653,28
5.0801,4.5093,13668,28
5.0851,4.4182,13683,28
